Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Lane Hutson,20232024,MTL,L,D,2,0,2,2,-2,0,1,0,2,0,0,0,0,0,0,3,0,22:43,--,2004-02-14,Holland,MI,USA,USA,69,162,2022,2,62,20232024,N,Regular Season
Ben Hutton,20232024,VGK,L,D,41,2,8,10,12,17,0.24,2,9,0,1,0,0,0,0,67,3,16:15,--,1993-04-20,Brockville,ON,CAN,CAN,75,209,2012,5,147,20152016,N,Regular Season
Grant Hutton,20232024,NYI,R,D,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,--,8:46,--,1995-07-25,Carmel,IN,USA,USA,75,210,--,--,--,20212022,N,Regular Season
Zach Hyman,20232024,EDM,R,L,80,54,23,77,36,48,0.96,39,57,15,20,0,0,1,7,290,18.6,19:30,43.8,1992-06-09,Toronto,ON,CAN,CAN,73,206,2010,5,123,20152016,N,Regular Season
Alex Iafallo,20232024,WPG,L,L,82,11,16,27,14,6,0.33,9,21,2,5,0,1,0,2,120,9.2,15:19,32,1993-12-21,Eden,NY,USA,USA,72,201,--,--,--,20172018,N,Regular Season
Bokondji Imama,20232024,OTT,L,L,6,0,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,5:35,--,1996-08-03,Montréal,QC,CAN,CAN,73,221,2015,6,180,20212022,N,Regular Season
Vincent Iorio,20232024,WSH,R,D,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,9:50,--,2002-11-14,Coquitlam,BC,CAN,CAN,76,200,2021,2,55,20222023,N,Regular Season
Ruslan Iskhakov,20232024,NYI,L,C,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,14:11,--,2000-07-22,Moscow,--,RUS,RUS,68,170,2018,2,43,20232024,N,Regular Season
Mark Jankowski,20232024,NSH,L,L,32,7,8,15,11,8,0.47,6,13,0,1,1,1,0,1,48,14.6,12:40,50.3,1994-09-13,Hamilton,ON,CAN,CAN,76,212,2012,1,21,20162017,N,Regular Season
Mattias Janmark,20232024,EDM,L,C,71,4,8,12,0,46,0.17,4,12,0,0,0,0,0,0,67,6,11:54,42.7,1992-12-08,Danderyd,--,SWE,SWE,74,205,2013,3,79,20152016,N,Regular Season
Calle Jarnkrok,20232024,TOR,R,C,52,10,11,21,16,18,0.4,9,18,0,1,1,2,1,3,92,10.9,15:16,49.2,1991-09-25,Gavle,--,SWE,SWE,72,191,2010,2,51,20132014,N,Regular Season
Roby Jarventie,20232024,OTT,L,L,7,0,1,1,-5,4,0.14,0,1,0,0,0,0,0,0,5,0,7:31,31.4,2002-08-08,Tampere,--,FIN,FIN,74,184,2020,2,33,20232024,N,Regular Season
Seth Jarvis,20232024,CAR,R,C,81,33,34,67,23,14,0.83,18,44,13,20,2,3,1,9,176,18.8,18:45,44.6,2002-02-01,Winnipeg,MB,CAN,CAN,70,184,2020,1,13,20212022,N,Regular Season
Tanner Jeannot,20232024,TBL,L,L,55,7,7,14,-10,75,0.25,6,12,1,2,0,0,0,0,59,11.9,12:01,35.9,1997-05-29,Estevan,SK,CAN,CAN,74,220,--,--,--,20202021,N,Regular Season
Jan Jenik,20232024,ARI,L,C,5,0,1,1,-1,5,0.2,0,1,0,0,0,0,0,0,2,0,8:23,46.7,2000-09-15,Nymburk,--,CZE,CZE,74,199,2018,3,65,20202021,N,Regular Season
Boone Jenner,20232024,CBJ,L,C,58,22,13,35,-8,28,0.6,16,26,5,8,1,1,0,1,155,14.2,20:06,54.3,1993-06-15,Dorchester,ON,CAN,CAN,74,203,2011,2,37,20132014,N,Regular Season
Nick Jensen,20232024,WSH,R,D,78,1,13,14,-9,10,0.18,1,14,0,0,0,0,0,0,71,1.4,19:38,--,1990-09-21,Rogers,MN,USA,USA,72,196,2009,5,150,20162017,N,Regular Season
David Jiricek,20232024,CBJ,R,D,43,1,9,10,-4,22,0.23,1,10,0,0,0,0,0,1,38,2.6,14:36,--,2003-11-28,Klatovy,--,CZE,CZE,76,204,2022,1,6,20222023,N,Regular Season
Lucas Johansen,20232024,WSH,L,D,6,0,1,1,1,4,0.17,0,1,0,0,0,0,0,0,4,0,14:16,--,1997-11-16,Vancouver,BC,CAN,CAN,74,176,2016,1,28,20212022,N,Regular Season
Ryan Johansen,20232024,COL,R,C,63,13,10,23,-6,34,0.37,9,16,4,6,0,1,0,4,78,16.7,13:39,53.1,1992-07-31,Vancouver,BC,CAN,CAN,75,218,2010,1,4,20112012,N,Regular Season
Marcus Johansson,20232024,MIN,L,L,78,11,19,30,-15,22,0.38,10,24,1,6,0,0,0,0,112,9.8,15:53,18.8,1990-10-06,Landskrona,--,SWE,SWE,73,203,2009,1,24,20102011,N,Regular Season
Erik Johnson,20232024,"BUF,PHI",R,D,67,5,1,6,-14,26,0.09,5,6,0,0,0,0,0,1,60,8.3,14:28,--,1988-03-21,Bloomington,MN,USA,USA,76,225,2006,1,1,20072008,N,Regular Season
Jack Johnson,20232024,COL,L,D,80,3,13,16,15,38,0.2,3,16,0,0,0,0,0,0,76,4,14:56,--,1987-01-13,Indianapolis,IN,USA,USA,74,225,2005,1,3,20062007,N,Regular Season
Kent Johnson,20232024,CBJ,L,C,42,6,10,16,-2,10,0.38,6,16,0,0,0,0,1,1,62,9.7,13:33,40,2002-10-18,Port Moody,BC,CAN,CAN,72,180,2021,1,5,20212022,N,Regular Season
Reese Johnson,20232024,CHI,R,C,42,2,3,5,-20,40,0.12,2,5,0,0,0,0,0,0,51,3.9,10:56,51.9,1998-07-10,Regina,SK,CAN,CAN,73,193,--,--,--,20202021,N,Regular Season
Ryan Johnson,20232024,BUF,L,D,41,0,7,7,3,12,0.17,0,7,0,0,0,0,0,0,35,0,13:52,--,2001-07-24,Newport Beach,CA,USA,USA,73,195,2019,1,31,20232024,N,Regular Season
Tyler Johnson,20232024,CHI,R,C,67,17,14,31,-35,26,0.46,9,15,8,16,0,0,0,1,112,15.2,15:32,44.4,1990-07-29,Spokane,WA,USA,USA,68,191,--,--,--,20122013,N,Regular Season
Ross Johnston,20232024,ANA,L,L,68,1,3,4,-12,117,0.06,1,4,0,0,0,0,0,0,44,2.3,8:12,50,1994-02-18,Charlottetown,PE,CAN,CAN,77,232,--,--,--,20152016,N,Regular Season
Wyatt Johnston,20232024,DAL,R,C,82,32,33,65,14,38,0.79,26,52,3,10,3,3,0,3,216,14.8,17:00,50.2,2003-05-14,Toronto,ON,CAN,CAN,73,185,2021,1,23,20222023,N,Regular Season
Marc Johnstone,20232024,PIT,R,R,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,7:19,100,1996-06-19,Cranford,NJ,USA,USA,72,179,--,--,--,20232024,N,Regular Season
Henri Jokiharju,20232024,BUF,R,D,74,3,17,20,14,24,0.27,3,19,0,0,0,1,1,1,84,3.6,18:59,--,1999-06-17,Oulu,--,FIN,FIN,72,200,2017,1,29,20182019,N,Regular Season
Caleb Jones,20232024,COL,L,D,25,0,5,5,4,8,0.2,0,5,0,0,0,0,0,0,19,0,12:12,--,1997-06-06,Arlington,TX,USA,USA,73,194,2015,4,117,20182019,N,Regular Season
Max Jones,20232024,ANA,L,L,52,5,10,15,-6,33,0.29,5,14,0,1,0,0,0,0,76,6.6,12:03,31.3,1998-02-17,Rochester,MI,USA,USA,75,216,2016,1,24,20182019,N,Regular Season
Seth Jones,20232024,CHI,R,D,67,8,23,31,-15,34,0.46,5,22,3,9,0,0,2,4,172,4.7,25:29,--,1994-10-03,Arlington,TX,USA,USA,76,213,2013,1,4,20132014,N,Regular Season
Zac Jones,20232024,NYR,L,D,31,2,7,9,1,8,0.29,2,9,0,0,0,0,0,1,42,4.8,14:38,--,2000-10-18,Richmond,VA,USA,USA,71,190,2019,3,68,20202021,N,Regular Season
Axel Jonsson-Fjallby,20232024,WPG,L,L,26,2,3,5,6,0,0.19,2,5,0,0,0,0,0,1,23,8.7,8:07,50,1998-02-10,Stockholm,--,SWE,SWE,73,189,2016,5,147,20212022,N,Regular Season
Mathieu Joseph,20232024,OTT,L,R,72,11,24,35,-4,51,0.49,10,33,0,0,1,2,0,3,124,8.9,16:28,33.3,1997-02-09,Laval,QC,CAN,CAN,73,186,2015,4,120,20182019,N,Regular Season
P.O Joseph,20232024,PIT,L,D,52,2,9,11,-3,14,0.21,2,11,0,0,0,0,0,1,42,4.8,15:05,--,1999-07-01,Laval,QC,CAN,CAN,74,185,2017,1,23,20202021,N,Regular Season
Dakota Joshua,20232024,VAN,L,C,63,18,14,32,19,60,0.51,17,31,1,1,0,0,0,5,84,21.4,14:23,47.2,1996-05-15,Dearborn,MI,USA,USA,75,206,2014,5,128,20202021,N,Regular Season
Roman Josi,20232024,NSH,L,D,82,23,62,85,12,45,1.04,14,51,9,33,0,1,2,5,268,8.6,24:38,--,1990-06-01,Bern,--,CHE,CHE,73,201,2008,2,38,20112012,N,Regular Season
Tyson Jost,20232024,BUF,L,C,43,3,3,6,-11,10,0.14,3,6,0,0,0,0,0,0,48,6.3,10:36,42.6,1998-03-14,St. Albert,AB,CAN,CAN,71,187,2016,1,10,20162017,N,Regular Season
Noah Juulsen,20232024,VAN,R,D,54,1,6,7,-1,22,0.13,1,7,0,0,0,0,0,0,30,3.3,14:54,--,1997-04-02,Surrey,BC,CAN,CAN,74,201,2015,1,26,20172018,N,Regular Season
Nazem Kadri,20232024,CGY,L,C,82,29,46,75,0,43,0.91,19,53,10,22,0,0,2,4,277,10.5,18:26,48.9,1990-10-06,London,ON,CAN,CAN,72,185,2009,1,7,20092010,N,Regular Season
Wyatt Kaiser,20232024,CHI,L,D,32,0,7,7,0,22,0.22,0,7,0,0,0,0,0,0,18,0,17:19,--,2002-07-31,Andover,MN,USA,USA,72,173,2020,3,81,20222023,N,Regular Season
Kaapo Kakko,20232024,NYR,L,R,61,13,6,19,6,24,0.31,12,18,1,1,0,0,0,2,91,14.3,13:17,56.5,2001-02-13,Turku,--,FIN,FIN,73,215,2019,1,2,20192020,N,Regular Season
Arthur Kaliyev,20232024,LAK,L,R,51,7,8,15,-3,14,0.29,4,11,3,4,0,0,0,0,101,6.9,11:48,0,2001-06-26,Tashkent,--,UZB,USA,74,210,2019,2,33,20202021,N,Regular Season
David Kampf,20232024,TOR,L,C,78,8,11,19,-4,18,0.24,8,19,0,0,0,0,0,1,79,10.1,13:29,50.9,1995-01-12,Chomutov,--,CZE,CZE,74,193,--,--,--,20172018,N,Regular Season
Evander Kane,20232024,EDM,L,L,77,24,20,44,-4,85,0.57,21,36,2,7,1,1,1,3,220,10.9,16:47,48,1991-08-02,Vancouver,BC,CAN,CAN,74,218,2009,1,4,20092010,N,Regular Season
Patrick Kane,20232024,DET,L,R,50,20,27,47,-5,16,0.94,18,32,2,15,0,0,3,7,147,13.6,18:23,--,1988-11-19,Buffalo,NY,USA,USA,70,177,2007,1,1,20072008,N,Regular Season
Kasperi Kapanen,20232024,STL,R,R,73,6,16,22,-5,14,0.3,5,20,0,0,1,2,0,1,99,6.1,14:23,34.2,1996-07-23,Kuopio,--,FIN,FIN,73,194,2014,1,22,20152016,N,Regular Season
Kirill Kaprizov,20232024,MIN,L,L,75,46,50,96,11,36,1.28,27,55,19,41,0,0,2,8,277,16.6,21:35,0,1997-04-26,Novokuznetsk,--,RUS,RUS,70,202,2015,5,135,20202021,N,Regular Season
Erik Karlsson,20232024,PIT,R,D,82,11,45,56,4,44,0.68,9,39,2,17,0,0,2,4,213,5.2,24:16,--,1990-05-31,Landsbro,--,SWE,SWE,72,186,2008,1,15,20092010,N,Regular Season
Linus Karlsson,20232024,VAN,R,C,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10:09,22.2,1999-11-16,Eksjö,--,SWE,SWE,73,178,2018,3,87,20232024,N,Regular Season
William Karlsson,20232024,VGK,L,C,70,30,30,60,15,22,0.86,22,43,7,15,1,2,0,2,175,17.1,17:36,56.2,1993-01-08,Marsta,--,SWE,SWE,72,190,2011,2,53,20142015,N,Regular Season
Tye Kartye,20232024,SEA,L,L,77,11,9,20,-1,37,0.26,11,20,0,0,0,0,0,1,109,10.1,11:50,47.1,2001-04-30,Kingston,ON,CAN,CAN,71,202,--,--,--,20232024,N,Regular Season
Mark Kastelic,20232024,OTT,R,C,63,5,5,10,-5,63,0.16,5,10,0,0,0,0,0,0,60,8.3,7:43,54.4,1999-03-11,Phoenix,AZ,USA,USA,76,227,2019,5,125,20212022,N,Regular Season
Boris Katchouk,20232024,"CHI,OTT",L,L,59,7,6,13,-6,12,0.22,6,12,0,0,1,1,0,0,70,10,11:29,43.6,1998-06-18,Vancouver,BC,CAN,CAN,74,206,2016,2,44,20212022,N,Regular Season
Milos Kelemen,20232024,ARI,L,L,10,0,1,1,-2,0,0.1,0,1,0,0,0,0,0,0,5,0,7:41,25,1999-07-06,Zvolen,--,SVK,SVK,74,210,--,--,--,20222023,N,Regular Season
Clayton Keller,20232024,ARI,L,R,78,33,43,76,-20,32,0.97,24,46,9,30,0,0,0,4,228,14.5,19:15,46.2,1998-07-29,Chesterfield,MO,USA,USA,70,175,2016,1,7,20162017,N,Regular Season
Parker Kelly,20232024,OTT,L,C,80,8,10,18,-8,30,0.23,6,15,0,0,2,3,0,0,86,9.3,11:42,23.9,1999-05-14,Camrose,AB,CAN,CAN,73,185,--,--,--,20202021,N,Regular Season
Philip Kemp,20232024,EDM,R,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,2:03,--,1999-02-12,Greenwich,CT,USA,USA,75,202,2017,7,208,20232024,N,Regular Season
Adrian Kempe,20232024,LAK,L,R,77,28,47,75,13,72,0.97,20,44,5,27,3,4,1,4,246,11.4,18:56,23.1,1996-09-13,Kramfors,--,SWE,SWE,74,200,2014,1,29,20162017,N,Regular Season
Alexander Kerfoot,20232024,ARI,L,C,82,13,32,45,-15,26,0.55,9,30,2,12,2,3,0,3,103,12.6,17:26,47.8,1994-08-11,Vancouver,BC,CAN,CAN,71,185,2012,5,150,20172018,N,Regular Season
Matthew Kessel,20232024,STL,R,D,39,1,6,7,0,12,0.18,1,7,0,0,0,0,0,0,28,3.6,16:48,--,2000-06-23,Bloomfield Hills,MI,USA,USA,74,205,2020,5,150,20222023,N,Regular Season
Michael Kesselring,20232024,ARI,R,D,65,5,16,21,11,66,0.32,5,21,0,0,0,0,0,2,76,6.6,15:48,--,2000-01-13,New Hampton,NH,USA,USA,77,215,2018,6,164,20222023,N,Regular Season
Jujhar Khaira,20232024,MIN,L,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8:05,0,1994-08-13,Surrey,BC,CAN,CAN,76,212,2012,3,63,20152016,N,Regular Season
Marat Khusnutdinov,20232024,MIN,L,C,16,1,3,4,-3,6,0.25,0,3,1,1,0,0,0,0,6,16.7,13:07,47.6,2002-07-17,Moscow,--,RUS,RUS,71,176,2020,2,37,20232024,N,Regular Season
Alex Killorn,20232024,ANA,L,L,63,18,18,36,-15,54,0.57,13,29,5,7,0,0,1,5,145,12.4,18:44,35.9,1989-09-14,Halifax,NS,CAN,CAN,73,192,2007,3,77,20122013,N,Regular Season
Justin Kirkland,20232024,ARI,L,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7:14,66.7,1996-08-02,Winnipeg,MB,CAN,CAN,75,183,2014,3,62,20222023,N,Regular Season
Joel Kiviranta,20232024,COL,L,L,56,3,6,9,-1,12,0.16,3,9,0,0,0,0,0,0,48,6.3,9:50,28.6,1996-03-23,Vantaa,--,FIN,FIN,71,185,--,--,--,20192020,N,Regular Season
Adam Klapka,20232024,CGY,R,R,6,1,0,1,-1,19,0.17,1,1,0,0,0,0,0,0,4,25,6:46,0,2000-09-14,Praha,--,CZE,CZE,80,235,--,--,--,20232024,N,Regular Season
Tyler Kleven,20232024,OTT,L,D,9,0,1,1,-1,2,0.11,0,1,0,0,0,0,0,0,7,0,12:39,--,2002-01-10,Fargo,ND,USA,USA,77,221,2020,2,44,20222023,N,Regular Season
John Klingberg,20232024,TOR,R,D,14,0,5,5,-7,8,0.36,0,3,0,2,0,0,0,0,14,0,20:33,--,1992-08-14,Gothenburg,--,SWE,SWE,74,185,2010,5,131,20142015,N,Regular Season
Matthew Knies,20232024,TOR,L,L,80,15,20,35,9,45,0.44,15,33,0,2,0,0,0,3,115,13,13:41,0,2002-10-17,Phoenix,AZ,USA,USA,75,227,2021,2,57,20222023,N,Regular Season
Nikolai Knyzhov,20232024,SJS,L,D,10,0,1,1,-6,6,0.1,0,1,0,0,0,0,0,0,6,0,17:39,--,1998-03-20,Kemerovo,--,RUS,RUS,75,222,--,--,--,20192020,N,Regular Season
Patrik Koch,20232024,ARI,L,D,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,9:20,--,1996-12-08,Malacky,--,SVK,SVK,73,190,--,--,--,20232024,N,Regular Season
Cole Koepke,20232024,TBL,L,L,9,0,2,2,0,0,0.22,0,2,0,0,0,0,0,0,9,0,6:42,--,1998-05-17,Two Harbors,MN,USA,USA,73,207,2018,6,183,20222023,N,Regular Season
Keegan Kolesar,20232024,VGK,R,R,79,8,10,18,-8,49,0.23,7,16,0,0,1,2,0,2,73,11,10:52,40,1997-04-08,Brandon,MB,CAN,CAN,74,216,2015,3,69,20192020,N,Regular Season
Vladislav Kolyachonok,20232024,ARI,L,D,5,1,3,4,5,2,0.8,1,4,0,0,0,0,0,0,5,20,12:28,--,2001-05-26,Minsk,--,BLR,BLR,74,195,2019,2,52,20212022,N,Regular Season
Travis Konecny,20232024,PHI,R,R,76,33,35,68,4,67,0.89,23,52,4,9,6,7,0,5,244,13.5,19:50,40.2,1997-03-11,London,ON,CAN,CAN,70,192,2015,1,24,20162017,N,Regular Season
Anze Kopitar,20232024,LAK,L,C,81,26,44,70,11,22,0.86,16,44,9,23,1,3,0,6,133,19.6,19:39,55.1,1987-08-24,Jesenice,--,SVN,SVN,75,225,2005,1,11,20062007,N,Regular Season
Joona Koppanen,20232024,PIT,L,L,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7:49,20,1998-02-25,Tampere,--,FIN,FIN,77,215,2016,5,135,20222023,N,Regular Season
Kevin Korchinski,20232024,CHI,L,D,76,5,10,15,-39,20,0.2,5,8,0,7,0,0,1,2,93,5.4,19:37,--,2004-06-21,Saskatoon,SK,CAN,CAN,73,185,2022,1,7,20232024,N,Regular Season
Kaedan Korczak,20232024,VGK,R,D,26,1,8,9,12,8,0.35,1,8,0,1,0,0,0,0,32,3.1,16:30,--,2001-01-29,Yorkton,SK,CAN,CAN,75,203,2019,2,41,20212022,N,Regular Season
Klim Kostin,20232024,"DET,SJS",L,C,52,8,6,14,-12,53,0.27,8,13,0,1,0,0,0,0,43,18.6,10:55,40,1999-05-05,Penza,--,RUS,RUS,76,232,2017,1,31,20192020,N,Regular Season
Jesperi Kotkaniemi,20232024,CAR,L,C,79,12,15,27,-4,36,0.34,11,24,1,2,0,1,0,0,128,9.4,12:59,51.6,2000-07-06,Pori,--,FIN,FIN,75,203,2018,1,3,20182019,N,Regular Season
Johnathan Kovacevic,20232024,MTL,R,D,62,6,7,13,11,42,0.21,6,13,0,0,0,0,0,0,46,13,16:31,--,1997-07-12,Hamilton,ON,CAN,CAN,77,223,2017,3,74,20212022,N,Regular Season
Peyton Krebs,20232024,BUF,L,C,80,4,13,17,2,67,0.21,4,17,0,0,0,0,0,2,74,5.4,12:30,46.3,2001-01-26,Calgary,AB,CAN,CAN,72,186,2019,1,17,20202021,N,Regular Season
Chris Kreider,20232024,NYR,L,L,82,39,36,75,19,26,0.91,19,41,18,29,2,5,1,7,246,15.9,18:47,36.5,1991-04-30,Boxford,MA,USA,USA,75,230,2009,1,19,20122013,N,Regular Season
Torey Krug,20232024,STL,L,D,77,4,35,39,-31,32,0.51,4,26,0,13,0,0,0,2,162,2.5,21:58,--,1991-04-12,Livonia,MI,USA,USA,69,194,--,--,--,20112012,N,Regular Season
Dominik Kubalik,20232024,OTT,L,L,74,11,4,15,-30,19,0.2,7,11,4,4,0,0,0,2,91,12.1,12:07,40.5,1995-08-21,Plzen,--,CZE,CZE,74,192,2013,7,191,20192020,N,Regular Season
Nikita Kucherov,20232024,TBL,L,R,81,44,100,144,8,22,1.78,31,91,13,53,0,0,1,6,306,14.4,21:40,50,1993-06-17,Maykop,--,RUS,RUS,72,180,2011,2,58,20132014,N,Regular Season
Brett Kulak,20232024,EDM,L,D,82,3,13,16,0,30,0.2,3,15,0,1,0,0,0,1,94,3.2,15:23,--,1994-01-06,Edmonton,AB,CAN,CAN,74,192,2012,4,105,20142015,N,Regular Season
Jiri Kulich,20232024,BUF,L,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,14:53,0,2004-04-14,Kadan,--,CZE,CZE,73,190,2022,1,28,20232024,N,Regular Season
Dmitry Kulikov,20232024,FLA,L,D,76,1,19,20,15,63,0.26,1,18,0,0,0,2,0,0,74,1.4,16:31,--,1990-10-29,Lipetsk,--,RUS,RUS,73,212,2009,1,14,20092010,N,Regular Season
Luke Kunin,20232024,SJS,R,C,77,11,7,18,-30,83,0.23,9,13,2,5,0,0,0,1,98,11.2,15:44,45.6,1997-12-04,Chesterfield,MO,USA,USA,72,197,2016,1,15,20172018,N,Regular Season
Rasmus Kupari,20232024,WPG,R,C,28,0,1,1,-5,4,0.04,0,1,0,0,0,0,0,0,28,0,9:08,46.7,2000-03-15,Kotka,--,FIN,FIN,74,201,2018,1,20,20202021,N,Regular Season
Sean Kuraly,20232024,CBJ,L,C,62,9,9,18,-5,40,0.29,9,17,0,0,0,1,0,0,92,9.8,13:44,48.1,1993-01-20,Niagara Falls,NY,USA,USA,74,215,2011,5,133,20162017,N,Regular Season
Philipp Kurashev,20232024,CHI,L,C,75,18,36,54,-44,23,0.72,12,35,6,19,0,0,1,3,128,14.1,19:01,46.4,1999-10-12,Munsingen,--,CHE,CHE,72,190,2018,4,120,20202021,N,Regular Season
Andrei Kuzmenko,20232024,"VAN,CGY",R,L,72,22,24,46,-9,12,0.64,14,27,8,19,0,0,1,4,121,18.2,14:53,100,1996-02-04,Yakutsk,--,RUS,RUS,71,194,--,--,--,20222023,N,Regular Season
Evgeny Kuznetsov,20232024,"WSH,CAR",L,C,63,8,16,24,-11,30,0.38,7,17,1,7,0,0,0,1,96,8.3,17:33,45,1992-05-19,Chelyabinsk,--,RUS,RUS,74,207,2010,1,26,20132014,N,Regular Season
Yan Kuznetsov,20232024,CGY,L,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,0,11:58,--,2002-03-09,Murmansk,--,RUS,RUS,76,209,2020,2,50,20232024,N,Regular Season
Oliver Kylington,20232024,CGY,L,D,33,3,5,8,-6,12,0.24,3,8,0,0,0,0,0,0,42,7.1,17:15,--,1997-05-19,Stockholm,--,SWE,SWE,72,183,2015,2,60,20152016,N,Regular Season
Jordan Kyrou,20232024,STL,R,C,82,31,36,67,-12,22,0.82,23,46,8,21,0,0,0,4,251,12.4,18:20,33.3,1998-05-05,Toronto,ON,CAN,CAN,73,196,2016,2,35,20182019,N,Regular Season
Kevin Labanc,20232024,SJS,R,R,46,2,7,9,-27,16,0.2,2,6,0,3,0,0,0,0,60,3.3,11:37,30,1995-12-12,Brooklyn,NY,USA,USA,71,185,2014,6,171,20162017,N,Regular Season
Samuel Laberge,20232024,NJD,L,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,3:06,--,1997-04-10,Chateauguay,QC,CAN,CAN,74,206,--,--,--,20232024,N,Regular Season
Jackson LaCombe,20232024,ANA,L,D,71,2,15,17,-24,24,0.24,2,14,0,2,0,1,0,1,55,3.6,19:23,--,2001-01-09,Eden Prairie,MN,USA,USA,74,205,2019,2,39,20222023,N,Regular Season
Alex Laferriere,20232024,LAK,R,R,81,12,11,23,-14,46,0.28,12,20,0,3,0,0,0,2,147,8.2,13:13,53.9,2001-10-28,Chatham,NJ,USA,USA,73,205,2020,3,83,20232024,N,Regular Season
Sam Lafferty,20232024,VAN,R,C,79,13,11,24,4,32,0.3,12,23,0,0,1,1,0,3,78,16.7,11:53,42.1,1995-03-06,Hollidaysburg,PA,USA,USA,74,205,2014,4,113,20192020,N,Regular Season
Alexis Lafrenière,20232024,NYR,L,L,82,28,29,57,2,40,0.7,26,51,2,6,0,0,1,5,217,12.9,17:16,25.8,2001-10-11,St-Eustache,QC,CAN,CAN,74,196,2020,1,1,20202021,N,Regular Season
William Lagesson,20232024,"TOR,ANA",L,D,40,0,4,4,3,32,0.1,0,4,0,0,0,0,0,0,19,0,14:48,--,1996-02-22,Gothenburg,--,SWE,SWE,74,211,2014,4,91,20192020,N,Regular Season
Patrik Laine,20232024,CBJ,R,L,18,6,3,9,-10,6,0.5,5,7,1,2,0,0,0,0,41,14.6,15:13,38,1998-04-19,Tampere,--,FIN,FIN,76,208,2016,1,2,20162017,N,Regular Season
Maxime Lajoie,20232024,TOR,L,D,7,0,1,1,1,0,0.14,0,0,0,1,0,0,0,0,1,0,12:43,--,1997-11-05,Quebec City,QC,CAN,CAN,73,191,2016,5,133,20182019,N,Regular Season
Brad Lambert,20232024,WPG,R,C,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2,0,13:51,42.9,2003-12-19,Lahti,--,FIN,FIN,73,173,2022,1,30,20232024,N,Regular Season
Hendrix Lapierre,20232024,WSH,L,C,51,8,14,22,-1,4,0.43,8,20,0,2,0,0,0,1,51,15.7,11:26,37.5,2002-02-09,Gatineau,QC,CAN,CAN,72,180,2020,1,22,20212022,N,Regular Season
Dylan Larkin,20232024,DET,L,C,68,33,36,69,5,39,1.01,17,41,14,26,2,2,2,5,221,14.9,20:10,55.4,1996-07-30,Waterford,MI,USA,USA,73,199,2014,1,15,20152016,N,Regular Season
Adam Larsson,20232024,SEA,R,D,81,4,14,18,6,55,0.22,4,17,0,0,0,1,0,1,130,3.1,22:57,--,1992-11-12,Skelleftea,--,SWE,SWE,75,207,2011,1,4,20112012,N,Regular Season
Scott Laughton,20232024,PHI,L,C,82,13,26,39,-9,69,0.48,10,26,1,5,2,8,0,2,167,7.8,15:39,48.9,1994-05-30,Oakville,ON,CAN,CAN,73,191,2012,1,20,20122013,N,Regular Season
Jakub Lauko,20232024,BOS,L,C,60,2,8,10,-3,32,0.17,2,10,0,0,0,0,0,0,43,4.7,9:49,43.8,2000-03-28,Prague,--,CZE,CZE,73,193,2018,3,77,20222023,N,Regular Season
Jeremy Lauzon,20232024,NSH,L,D,79,6,8,14,-3,98,0.18,6,14,0,0,0,0,0,0,103,5.8,18:37,--,1997-04-28,Val-d'Or,QC,CAN,CAN,75,225,2015,2,52,20182019,N,Regular Season
Raphael Lavoie,20232024,EDM,R,C,7,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,4,0,7:17,0,2000-09-25,Chambly,QC,CAN,CAN,76,215,2019,2,38,20232024,N,Regular Season
Curtis Lazar,20232024,NJD,R,C,71,7,18,25,10,44,0.35,6,24,0,0,1,1,0,2,74,9.5,12:23,48.8,1995-02-02,Salmon Arm,BC,CAN,CAN,72,203,2013,1,17,20142015,N,Regular Season
Brett Leason,20232024,ANA,R,R,68,11,11,22,-7,14,0.32,9,20,0,0,2,2,0,0,91,12.1,13:01,41.5,1999-04-30,Calgary,AB,CAN,CAN,77,220,2019,2,56,20212022,N,Regular Season
Nick Leddy,20232024,STL,L,D,82,3,25,28,14,14,0.34,2,25,0,1,1,2,0,0,82,3.7,22:22,--,1991-03-20,Eden Prairie,MN,USA,USA,72,205,2009,1,16,20102011,N,Regular Season
