Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Justin Hryckowian,20252026,DAL,L,C,81,14,16,30,1,43,0.37,12,25,2,5,0,0,0,1,83,16.9,13:18,55.1,2001-02-23,L'Ile-Bizard,QC,CAN,CAN,71,198,--,--,--,20242025,N,Regular Season
Jonathan Huberdeau,20252026,CGY,L,L,50,10,15,25,-9,41,0.5,7,18,3,7,0,0,0,2,83,12,18:08,44.4,1993-06-04,Saint-Jerome,QC,CAN,CAN,73,200,2011,1,3,20122013,N,Regular Season
Cameron Hughes,20252026,DAL,L,C,3,1,0,1,2,0,0.33,1,1,0,0,0,0,0,0,2,50,7:19,--,1996-10-09,Edmonton,AB,CAN,CAN,72,190,2015,6,165,20192020,N,Regular Season
Jack Hughes,20252026,NJD,L,C,61,27,50,77,0,10,1.26,22,52,4,23,1,2,1,5,228,11.8,21:19,34.8,2001-05-14,Orlando,FL,USA,USA,71,175,2019,1,1,20192020,N,Regular Season
Luke Hughes,20252026,NJD,L,D,68,6,29,35,-4,32,0.51,4,22,2,13,0,0,0,1,150,4,23:01,--,2003-09-09,Manchester,NH,USA,USA,74,198,2021,1,4,20222023,N,Regular Season
Quinn Hughes,20252026,"VAN,MIN",L,D,74,7,69,76,-4,32,1.03,5,42,2,34,0,0,0,1,187,3.7,27:44,--,1999-10-14,Orlando,FL,USA,USA,70,180,2018,1,7,20182019,N,Regular Season
Daemon Hunt,20252026,MIN,L,D,32,0,6,6,-3,6,0.19,0,6,0,0,0,0,0,0,19,--,12:26,--,2002-05-15,Brandon,MB,CAN,CAN,73,193,2020,3,65,20232024,N,Regular Season
Dryden Hunt,20252026,CGY,L,L,3,0,0,0,-3,2,0,0,0,0,0,0,0,0,0,4,--,8:56,--,1995-11-24,Cranbrook,BC,CAN,CAN,72,193,--,--,--,20172018,N,Regular Season
Cole Hutson,20252026,WSH,L,D,14,3,7,10,-3,8,0.71,2,4,1,6,0,0,0,0,22,13.6,17:27,--,2006-06-28,St. Louis,MO,USA,USA,71,175,2024,2,43,20252026,N,Regular Season
Lane Hutson,20252026,MTL,L,D,82,12,66,78,36,34,0.95,10,58,2,20,0,0,1,3,124,9.7,23:46,--,2004-02-14,Holland,MI,USA,USA,69,162,2022,2,62,20232024,N,Regular Season
Quinn Hutson,20252026,EDM,R,R,4,1,0,1,-1,0,0.25,1,1,0,0,0,0,0,1,3,33.3,8:00,--,2002-01-01,North Barrington,IL,USA,USA,71,176,--,--,--,20242025,N,Regular Season
Ben Hutton,20252026,VGK,L,D,55,6,9,15,2,19,0.27,6,15,0,0,0,0,0,1,71,8.5,14:35,--,1993-04-20,Brockville,ON,CAN,CAN,75,209,2012,5,147,20152016,N,Regular Season
Zach Hyman,20252026,EDM,R,L,58,31,21,52,13,28,0.9,21,37,10,15,0,0,1,2,159,19.5,19:59,--,1992-06-09,Toronto,ON,CAN,CAN,73,206,2010,5,123,20152016,N,Regular Season
Arttu Hyry,20252026,DAL,R,R,20,3,2,5,1,2,0.25,2,4,0,0,1,1,0,0,24,12.5,11:47,57.9,2001-04-06,Oulu,--,FIN,FIN,75,211,--,--,--,20242025,N,Regular Season
Alex Iafallo,20252026,WPG,L,L,79,13,16,29,3,14,0.37,11,23,2,5,0,1,0,3,114,11.4,15:35,42.5,1993-12-21,Eden,NY,USA,USA,72,201,--,--,--,20172018,N,Regular Season
Bokondji Imama,20252026,PIT,L,L,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,--,7:39,--,1996-08-03,Montréal,QC,CAN,CAN,73,223,2015,6,180,20212022,N,Regular Season
Vincent Iorio,20252026,"SJS,NYR",R,D,27,0,3,3,-4,12,0.11,0,3,0,0,0,0,0,0,15,--,15:44,--,2002-11-14,Coquitlam,BC,CAN,CAN,76,220,2021,2,55,20222023,N,Regular Season
Ivan Ivan,20252026,COL,L,C,9,0,1,1,1,2,0.11,0,1,0,0,0,0,0,0,4,--,7:27,41.7,2002-08-20,Ostrava,--,CZE,CZE,72,190,--,--,--,20242025,N,Regular Season
Dominic James,20252026,TBL,L,C,43,7,8,15,4,8,0.35,7,15,0,0,0,0,0,0,56,12.5,12:14,50.4,2002-07-03,Plymouth,MI,USA,USA,72,190,2022,6,173,20252026,N,Regular Season
Mark Jankowski,20252026,CAR,L,L,68,11,10,21,7,16,0.31,11,19,0,2,0,0,0,3,63,17.5,11:09,51.4,1994-09-13,Hamilton,ON,CAN,CAN,76,200,2012,1,21,20162017,N,Regular Season
Mattias Janmark,20252026,EDM,L,C,43,1,7,8,-8,22,0.19,1,7,0,0,0,1,0,0,24,4.2,11:51,36.8,1992-12-08,Danderyd,--,SWE,SWE,74,205,2013,3,79,20152016,N,Regular Season
Ludvig Jansson,20252026,FLA,R,D,4,0,1,1,2,0,0.25,0,0,0,1,0,0,0,0,3,--,17:16,--,2003-12-27,Stockholm,--,SWE,SWE,72,176,2022,4,125,20252026,N,Regular Season
Calle Jarnkrok,20252026,TOR,R,C,56,6,2,8,-15,8,0.14,6,8,0,0,0,0,0,0,45,13.3,11:50,48.3,1991-09-25,Gavle,--,SWE,SWE,72,193,2010,2,51,20132014,N,Regular Season
Roby Jarventie,20252026,EDM,L,L,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,--,8:00,50,2002-08-08,Tampere,--,FIN,FIN,74,184,2020,2,33,20232024,N,Regular Season
Seth Jarvis,20252026,CAR,R,C,71,32,34,66,6,23,0.93,23,39,5,21,4,6,2,7,224,14.3,18:53,40.5,2002-02-01,Winnipeg,MB,CAN,CAN,70,180,2020,1,13,20212022,N,Regular Season
Tanner Jeannot,20252026,BOS,L,L,77,6,16,22,-4,66,0.29,6,21,0,1,0,0,0,1,78,7.7,12:39,44.4,1997-05-29,Estevan,SK,CAN,CAN,74,221,--,--,--,20202021,N,Regular Season
Boone Jenner,20252026,CBJ,L,C,67,13,25,38,3,44,0.57,12,34,1,3,0,1,0,3,132,9.8,16:05,52.6,1993-06-15,Dorchester,ON,CAN,CAN,74,204,2011,2,37,20132014,N,Regular Season
Nick Jensen,20252026,OTT,R,D,61,4,13,17,-2,22,0.28,4,17,0,0,0,0,0,0,36,11.1,17:01,--,1990-09-21,Rogers,MN,USA,USA,72,202,2009,5,150,20162017,N,Regular Season
David Jiricek,20252026,"MIN,PHI",R,D,26,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,--,12:01,--,2003-11-28,Klatovy,--,CZE,CZE,76,204,2022,1,6,20222023,N,Regular Season
Albert Johansson,20252026,DET,L,D,82,3,8,11,-18,16,0.13,2,9,0,0,1,2,0,1,61,4.9,15:56,--,2001-01-04,Karlstad,--,SWE,SWE,72,195,2019,2,60,20242025,N,Regular Season
Marcus Johansson,20252026,MIN,L,L,75,15,34,49,18,12,0.65,12,39,3,9,0,1,1,4,106,14.2,15:25,37.5,1990-10-06,Landskrona,--,SWE,SWE,73,203,2009,1,24,20102011,N,Regular Season
Kent Johnson,20252026,CBJ,L,C,76,7,15,22,-8,20,0.29,6,20,1,2,0,0,0,0,114,6.1,13:14,--,2002-10-18,Port Moody,BC,CAN,CAN,72,170,2021,1,5,20212022,N,Regular Season
Ryan Johnson,20252026,BUF,L,D,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,--,9:00,--,2001-07-24,Newport Beach,CA,USA,USA,73,195,2019,1,31,20232024,N,Regular Season
Ross Johnston,20252026,ANA,L,L,62,3,11,14,0,107,0.23,3,14,0,0,0,0,0,0,33,9.1,9:45,45.5,1994-02-18,Charlottetown,PE,CAN,CAN,77,232,--,--,--,20152016,N,Regular Season
Wyatt Johnston,20252026,DAL,R,C,82,45,41,86,-5,32,1.05,18,44,27,42,0,0,1,4,206,21.8,20:07,47.6,2003-05-14,Toronto,ON,CAN,CAN,73,187,2021,1,23,20222023,N,Regular Season
Henri Jokiharju,20252026,BOS,R,D,41,2,13,15,2,14,0.37,2,13,0,2,0,0,0,1,40,5,17:48,--,1999-06-17,Oulu,--,FIN,FIN,72,205,2017,1,29,20182019,N,Regular Season
Ben Jones,20252026,MIN,L,C,28,1,2,3,-10,0,0.11,1,3,0,0,0,0,0,0,26,3.8,8:50,52.5,1999-02-26,Waterloo,ON,CAN,CAN,72,187,2017,7,189,20212022,N,Regular Season
Caleb Jones,20252026,PIT,L,D,7,0,1,1,1,0,0.14,0,1,0,0,0,0,0,0,5,--,17:10,--,1997-06-06,Arlington,TX,USA,USA,73,184,2015,4,117,20182019,N,Regular Season
Max Jones,20252026,EDM,L,L,21,3,2,5,3,9,0.24,3,5,0,0,0,0,0,2,22,13.6,8:21,--,1998-02-17,Rochester,MI,USA,USA,75,216,2016,1,24,20182019,N,Regular Season
Seth Jones,20252026,FLA,R,D,52,7,25,32,-3,18,0.62,2,16,5,16,0,0,0,0,88,8,23:42,--,1994-10-03,Arlington,TX,USA,USA,76,213,2013,1,4,20132014,N,Regular Season
Mathieu Joseph,20252026,"STL,LAK",L,R,51,2,9,11,-7,9,0.22,1,10,0,0,1,1,0,1,36,5.6,11:59,25,1997-02-09,Laval,QC,CAN,CAN,73,189,2015,4,120,20182019,N,Regular Season
Pierre-Olivier Joseph,20252026,VAN,L,D,31,1,5,6,-16,8,0.19,1,6,0,0,0,0,0,0,22,4.5,13:18,--,1999-07-01,Laval,QC,CAN,CAN,74,185,2017,1,23,20202021,N,Regular Season
Dakota Joshua,20252026,TOR,L,C,55,10,8,18,-2,49,0.33,10,18,0,0,0,0,0,2,52,19.2,12:15,24,1996-05-15,Dearborn,MI,USA,USA,75,218,2014,5,128,20202021,N,Regular Season
Roman Josi,20252026,NSH,L,D,68,13,42,55,-15,30,0.81,9,31,4,24,0,0,1,3,181,7.2,24:53,--,1990-06-01,Bern,--,CHE,CHE,73,201,2008,2,38,20112012,N,Regular Season
Tyson Jost,20252026,NSH,L,C,69,8,8,16,-21,30,0.23,7,14,0,0,1,2,0,0,95,8.4,12:25,40.2,1998-03-14,St. Albert,AB,CAN,CAN,71,187,2016,1,10,20162017,N,Regular Season
Noah Juulsen,20252026,PHI,R,D,52,1,9,10,3,15,0.19,1,10,0,0,0,0,0,0,26,3.8,13:49,--,1997-04-02,Surrey,BC,CAN,CAN,74,201,2015,1,26,20172018,N,Regular Season
Nazem Kadri,20252026,"CGY,COL",L,C,77,16,34,50,-30,30,0.65,11,31,5,19,0,0,0,2,213,7.5,19:02,46.9,1990-10-06,London,ON,CAN,CAN,72,185,2009,1,7,20092010,N,Regular Season
Wyatt Kaiser,20252026,CHI,L,D,77,6,11,17,-16,34,0.22,6,17,0,0,0,0,0,1,75,8,19:37,--,2002-07-31,Andover,MN,USA,USA,72,190,2020,3,81,20222023,N,Regular Season
Kaapo Kakko,20252026,SEA,L,R,65,13,27,40,14,14,0.62,11,32,2,8,0,0,0,2,78,16.7,14:15,45.9,2001-02-13,Turku,--,FIN,FIN,73,215,2019,1,2,20192020,N,Regular Season
Arthur Kaliyev,20252026,OTT,L,R,2,0,1,1,0,0,0.5,0,0,0,1,0,0,0,0,4,--,10:37,--,2001-06-26,Tashkent,--,UZB,USA,74,212,2019,2,33,20202021,N,Regular Season
David Kampf,20252026,"VAN,WSH",L,C,40,2,4,6,-13,12,0.15,2,6,0,0,0,0,0,0,36,5.6,14:44,52.3,1995-01-12,Chomutov,--,CZE,CZE,74,198,--,--,--,20172018,N,Regular Season
Evander Kane,20252026,VAN,L,L,71,13,18,31,-20,92,0.44,11,25,2,6,0,0,0,1,171,7.6,16:25,37.5,1991-08-02,Vancouver,BC,CAN,CAN,74,218,2009,1,4,20092010,N,Regular Season
Patrick Kane,20252026,DET,L,R,67,16,41,57,-1,16,0.85,14,38,2,19,0,0,0,4,169,9.5,17:42,33.3,1988-11-19,Buffalo,NY,USA,USA,70,176,2007,1,1,20072008,N,Regular Season
Kasperi Kapanen,20252026,EDM,R,R,41,8,9,17,5,14,0.41,8,17,0,0,0,0,0,0,65,12.3,14:35,--,1996-07-23,Kuopio,--,FIN,FIN,73,194,2014,1,22,20152016,N,Regular Season
Oliver Kapanen,20252026,MTL,R,C,82,22,15,37,4,22,0.45,20,33,1,1,1,3,0,2,131,16.8,14:28,45.5,2003-07-29,Timra,--,SWE,FIN,74,194,2021,2,64,20242025,N,Regular Season
Kirill Kaprizov,20252026,MIN,L,L,78,45,44,89,10,28,1.14,26,57,19,32,0,0,4,7,269,16.7,22:09,--,1997-04-26,Novokuznetsk,--,RUS,RUS,70,202,2015,5,135,20202021,N,Regular Season
Erik Karlsson,20252026,PIT,R,D,75,15,51,66,8,22,0.88,11,40,4,26,0,0,0,0,176,8.5,23:36,--,1990-05-31,Landsbro,--,SWE,SWE,72,185,2008,1,15,20092010,N,Regular Season
Linus Karlsson,20252026,VAN,R,C,79,15,20,35,-28,42,0.44,13,31,2,4,0,0,0,1,116,12.9,12:31,29.4,1999-11-16,Landsbro,--,SWE,SWE,73,178,2018,3,87,20232024,N,Regular Season
William Karlsson,20252026,VGK,L,C,14,4,3,7,-1,4,0.5,2,5,1,1,1,1,0,1,30,13.3,15:09,57.6,1993-01-08,Marsta,--,SWE,SWE,72,190,2011,2,53,20142015,N,Regular Season
Tye Kartye,20252026,"SEA,NYR",L,L,64,8,14,22,-6,38,0.34,8,22,0,0,0,0,0,0,56,14.3,11:58,25,2001-04-30,Kingston,ON,CAN,CAN,71,202,--,--,--,20232024,N,Regular Season
Aleksanteri Kaskimaki,20252026,STL,L,C,5,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,6,--,10:24,50,2004-02-06,Espoo,--,FIN,FIN,72,195,2022,3,73,20252026,N,Regular Season
Marco Kasper,20252026,DET,L,C,81,9,10,19,-20,33,0.23,8,16,1,2,0,1,0,2,131,6.9,13:48,51.5,2004-04-08,Innsbruck,--,AUT,AUT,73,202,2022,1,8,20222023,N,Regular Season
Mark Kastelic,20252026,BOS,R,C,82,12,10,22,6,140,0.27,11,20,0,1,1,1,0,4,100,12,12:37,60.8,1999-03-11,Phoenix,AZ,USA,USA,76,234,2019,5,125,20212022,N,Regular Season
Boris Katchouk,20252026,TBL,L,L,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,12:11,36.8,1998-06-18,Vancouver,BC,CAN,CAN,74,212,2016,2,44,20212022,N,Regular Season
Clayton Keller,20252026,UTA,L,R,82,26,62,88,21,38,1.07,23,61,3,27,0,0,4,6,225,11.6,19:05,38.2,1998-07-29,Chesterfield,MO,USA,USA,70,175,2016,1,7,20162017,N,Regular Season
Parker Kelly,20252026,COL,L,C,82,21,14,35,18,30,0.43,20,34,0,0,1,1,0,2,104,20.2,12:42,36.1,1999-05-14,Camrose,AB,CAN,CAN,73,185,--,--,--,20202021,N,Regular Season
Joakim Kemell,20252026,NSH,R,R,16,1,2,3,2,0,0.19,1,3,0,0,0,0,0,0,12,8.3,10:25,12.5,2004-04-27,Jyvaskyla,--,FIN,FIN,71,182,2022,1,17,20242025,N,Regular Season
Adrian Kempe,20252026,LAK,L,R,81,36,37,73,14,58,0.9,32,59,4,12,0,2,4,8,226,15.9,19:18,36.2,1996-09-13,Kramfors,--,SWE,SWE,74,205,2014,1,29,20162017,N,Regular Season
Alexander Kerfoot,20252026,UTA,L,C,34,7,6,13,0,23,0.38,7,12,0,0,0,1,0,0,28,25,12:47,51.1,1994-08-11,Vancouver,BC,CAN,CAN,71,185,2012,5,150,20172018,N,Regular Season
Rory Kerins,20252026,CGY,L,C,4,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,1,--,15:00,38.5,2002-04-12,Caledon,ON,CAN,CAN,70,175,2020,6,174,20242025,N,Regular Season
Matthew Kessel,20252026,STL,R,D,29,2,1,3,1,10,0.1,2,3,0,0,0,0,0,1,20,10,12:32,--,2000-06-23,Bloomfield Hills,MI,USA,USA,75,212,2020,5,150,20222023,N,Regular Season
Michael Kesselring,20252026,BUF,R,D,34,0,2,2,0,50,0.06,0,2,0,0,0,0,0,0,46,--,13:24,--,2000-01-13,Florence,SC,USA,USA,77,215,2018,6,164,20222023,N,Regular Season
Marat Khusnutdinov,20252026,BOS,L,C,77,15,18,33,12,16,0.43,15,32,0,1,0,0,1,1,78,19.2,14:30,46.7,2002-07-17,Moscow,--,RUS,RUS,71,184,2020,2,37,20232024,N,Regular Season
Matt Kiersted,20252026,MIN,L,D,6,0,1,1,0,0,0.17,0,0,0,0,0,1,0,0,4,--,15:44,--,1998-04-14,Elk River,MN,USA,USA,72,182,--,--,--,20202021,N,Regular Season
Alex Killorn,20252026,ANA,L,L,82,15,18,33,-2,40,0.4,12,27,3,5,0,1,0,2,148,10.1,16:42,33.3,1989-09-14,Halifax,NS,CAN,CAN,73,205,2007,3,77,20122013,N,Regular Season
Ben Kindel,20252026,PIT,R,C,77,17,18,35,-5,18,0.45,12,23,4,10,1,2,0,4,151,11.3,15:04,43.6,2007-04-19,Coquitlam,BC,CAN,CAN,71,182,2025,1,11,20252026,N,Regular Season
Justin Kirkland,20252026,CGY,L,C,20,1,1,2,1,2,0.1,1,2,0,0,0,0,0,1,11,9.1,9:49,50,1996-08-02,Winnipeg,MB,CAN,CAN,75,183,2014,3,62,20222023,N,Regular Season
Joel Kiviranta,20252026,COL,L,L,51,3,6,9,7,8,0.18,3,9,0,0,0,0,0,0,50,6,10:22,40,1996-03-23,Vantaa,--,FIN,FIN,71,185,--,--,--,20192020,N,Regular Season
Adam Klapka,20252026,CGY,R,R,79,6,12,18,-12,112,0.23,5,16,1,2,0,0,0,0,80,7.5,10:38,32.4,2000-09-14,Praha,--,CZE,CZE,80,235,--,--,--,20232024,N,Regular Season
Tyler Kleven,20252026,OTT,L,D,70,3,15,18,2,53,0.26,3,16,0,0,0,2,0,0,90,3.3,17:21,--,2002-01-10,Fargo,ND,USA,USA,77,225,2020,2,44,20222023,N,Regular Season
John Klingberg,20252026,SJS,R,D,56,10,17,27,-13,24,0.48,5,18,5,9,0,0,1,2,79,12.7,20:28,--,1992-08-14,Gothenburg,--,SWE,SWE,74,185,2010,5,131,20142015,N,Regular Season
Matthew Knies,20252026,TOR,L,L,79,23,43,66,-30,29,0.84,16,49,6,16,1,1,0,2,140,16.4,18:48,16.7,2002-10-17,Phoenix,AZ,USA,USA,75,232,2021,2,57,20222023,N,Regular Season
Cole Koepke,20252026,WPG,L,L,66,8,9,17,1,16,0.26,7,16,0,0,1,1,0,1,86,9.3,10:28,--,1998-05-17,Two Harbors,MN,USA,USA,73,207,2018,6,183,20222023,N,Regular Season
Ville Koivunen,20252026,PIT,L,R,39,2,5,7,-10,10,0.18,1,3,1,4,0,0,0,0,36,5.6,12:44,100,2003-06-13,Oulu,--,FIN,FIN,72,184,2021,2,51,20242025,N,Regular Season
Keegan Kolesar,20252026,VGK,R,R,82,6,11,17,-14,55,0.21,6,16,0,0,0,1,0,0,67,9,11:32,38.7,1997-04-08,Brandon,MB,CAN,CAN,74,216,2015,3,69,20192020,N,Regular Season
Vladislav Kolyachonok,20252026,"DAL,BOS",L,D,13,1,2,3,2,4,0.23,1,3,0,0,0,0,0,1,12,8.3,12:32,--,2001-05-26,Minsk,--,BLR,BLR,74,198,2019,2,52,20212022,N,Regular Season
Travis Konecny,20252026,PHI,R,R,77,27,41,68,14,59,0.88,24,52,2,14,1,2,0,2,168,16.1,19:05,37.7,1997-03-11,London,ON,CAN,CAN,70,192,2015,1,24,20162017,N,Regular Season
Anze Kopitar,20252026,LAK,L,C,67,12,26,38,19,10,0.57,7,26,5,12,0,0,0,1,101,11.9,19:07,56.9,1987-08-24,Jesenice,--,SVN,SVN,75,225,2005,1,11,20062007,N,Regular Season
Joona Koppanen,20252026,PIT,L,L,13,0,1,1,-2,2,0.08,0,1,0,0,0,0,0,0,7,--,12:08,41.7,1998-02-25,Tampere,--,FIN,FIN,77,216,2016,5,135,20222023,N,Regular Season
Kevin Korchinski,20252026,CHI,L,D,13,0,2,2,-4,4,0.15,0,2,0,0,0,0,0,0,7,--,13:38,--,2004-06-21,Saskatoon,SK,CAN,CAN,73,185,2022,1,7,20232024,N,Regular Season
Kaedan Korczak,20252026,VGK,R,D,78,3,13,16,6,26,0.21,3,16,0,0,0,0,0,0,60,5,15:58,--,2001-01-29,Yorkton,SK,CAN,CAN,75,206,2019,2,41,20212022,N,Regular Season
Jesperi Kotkaniemi,20252026,CAR,L,C,42,2,7,9,3,8,0.21,2,9,0,0,0,0,0,0,42,4.8,11:21,48.5,2000-07-06,Pori,--,FIN,FIN,75,212,2018,1,3,20182019,N,Regular Season
Johnathan Kovacevic,20252026,NJD,R,D,34,0,8,8,0,38,0.24,0,8,0,0,0,0,0,0,30,--,17:52,--,1997-07-12,Hamilton,ON,CAN,CAN,77,223,2017,3,74,20212022,N,Regular Season
Tyson Kozak,20252026,BUF,L,C,46,2,4,6,-1,2,0.13,2,5,0,0,0,1,0,0,30,6.7,11:17,48.3,2002-12-29,Souris,MB,CAN,CAN,71,185,2021,7,193,20242025,N,Regular Season
Peyton Krebs,20252026,BUF,L,C,82,12,27,39,13,78,0.48,12,38,0,1,0,0,0,4,93,12.9,13:46,44,2001-01-26,Calgary,AB,CAN,CAN,72,188,2019,1,17,20202021,N,Regular Season
Chris Kreider,20252026,ANA,L,L,75,22,28,50,-4,34,0.67,14,33,8,17,0,0,1,3,139,15.8,17:03,35.7,1991-04-30,Boxford,MA,USA,USA,75,232,2009,1,19,20122013,N,Regular Season
Nikita Kucherov,20252026,TBL,L,R,76,44,86,130,43,50,1.71,35,92,8,37,1,1,2,8,231,19,20:20,--,1993-06-17,Maykop,--,RUS,RUS,72,173,2011,2,58,20132014,N,Regular Season
Kirill Kudryavtsev,20252026,VAN,L,D,3,0,2,2,2,0,0.67,0,2,0,0,0,0,0,0,4,--,15:38,--,2004-02-05,Yaroslavl,--,RUS,RUS,71,200,2022,7,208,20242025,N,Regular Season
Brett Kulak,20252026,"EDM,PIT,COL",L,D,83,1,11,12,-4,38,0.14,1,12,0,0,0,0,0,0,95,1.1,18:58,--,1994-01-06,Edmonton,AB,CAN,CAN,73,192,2012,4,105,20142015,N,Regular Season
Jiri Kulich,20252026,BUF,L,C,12,3,2,5,-4,4,0.42,3,5,0,0,0,0,0,0,20,15,16:22,41.7,2004-04-14,Kadan,--,CZE,CZE,73,193,2022,1,28,20232024,N,Regular Season
Dmitry Kulikov,20252026,FLA,L,D,19,0,0,0,-5,10,0,0,0,0,0,0,0,0,0,15,--,18:02,--,1990-10-29,Lipetsk,--,RUS,RUS,73,212,2009,1,14,20092010,N,Regular Season
Luke Kunin,20252026,FLA,R,C,62,4,6,10,-6,47,0.16,4,10,0,0,0,0,0,1,49,8.2,9:41,49.4,1997-12-04,Chesterfield,MO,USA,USA,72,197,2016,1,15,20172018,N,Regular Season
Trevor Kuntar,20252026,BUF,L,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,5:12,--,2001-06-20,Buffalo,NY,USA,USA,72,205,2020,3,89,20252026,N,Regular Season
Sean Kuraly,20252026,BOS,L,C,82,6,16,22,0,41,0.27,6,22,0,0,0,0,0,1,110,5.5,13:20,51.1,1993-01-20,Niagara Falls,NY,USA,USA,74,208,2011,5,133,20162017,N,Regular Season
Philipp Kurashev,20252026,SJS,L,C,43,7,13,20,1,16,0.47,7,18,0,2,0,0,1,1,62,11.3,15:29,43,1999-10-12,Munsingen,--,CHE,CHE,72,190,2018,4,120,20202021,N,Regular Season
Andrei Kuzmenko,20252026,LAK,R,L,52,13,12,25,-4,16,0.48,5,12,8,13,0,0,0,3,69,18.8,14:55,--,1996-02-04,Yakutsk,--,RUS,RUS,71,200,--,--,--,20222023,N,Regular Season
Yan Kuznetsov,20252026,CGY,L,D,57,4,8,12,-8,28,0.21,4,10,0,0,0,2,0,1,64,6.3,20:05,--,2002-03-09,Murmansk,--,RUS,RUS,76,209,2020,2,50,20232024,N,Regular Season
Jordan Kyrou,20252026,STL,R,R,72,18,28,46,-5,8,0.64,14,32,4,14,0,0,0,2,173,10.4,15:44,18.8,1998-05-05,Toronto,ON,CAN,CAN,73,189,2016,2,35,20182019,N,Regular Season
Zachary L'Heureux,20252026,NSH,L,L,25,4,1,5,3,21,0.2,4,4,0,1,0,0,0,0,32,12.5,13:23,42.9,2003-05-15,Montréal,QC,CAN,CAN,71,197,2021,1,27,20242025,N,Regular Season
Noah Laba,20252026,NYR,R,C,74,9,15,24,2,31,0.32,6,19,3,5,0,0,0,1,73,12.3,13:28,50.8,2003-08-04,Northville,MI,USA,USA,75,214,2022,4,111,20252026,N,Regular Season
Joseph LaBate,20252026,VAN,L,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,2,--,9:32,50,1993-04-16,Burnsville,MN,USA,USA,77,225,2011,4,101,20162017,N,Regular Season
Shane Lachance,20252026,NJD,L,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,7:25,100,2003-08-30,Andover,MA,USA,USA,76,195,2021,6,186,20252026,N,Regular Season
Jackson LaCombe,20252026,ANA,L,D,82,10,48,58,-2,19,0.71,6,39,3,17,1,2,0,0,157,6.4,24:15,--,2001-01-09,Eden Prairie,MN,USA,USA,74,208,2019,2,39,20222023,N,Regular Season
Tanner Laczynski,20252026,VGK,R,C,10,0,5,5,0,4,0.5,0,4,0,1,0,0,0,0,12,--,10:46,48.7,1997-06-01,Minooka,IL,USA,USA,73,211,2016,6,169,20202021,N,Regular Season
Alex Laferriere,20252026,LAK,R,R,82,21,23,44,3,18,0.54,16,37,3,5,2,2,0,3,209,10,18:19,42.3,2001-10-28,Chatham,NJ,USA,USA,73,205,2020,3,83,20232024,N,Regular Season
Sam Lafferty,20252026,CHI,R,C,29,1,1,2,-2,14,0.07,1,2,0,0,0,0,0,0,9,11.1,8:36,50,1995-03-06,Hollidaysburg,PA,USA,USA,74,205,2014,4,113,20192020,N,Regular Season
Alexis Lafrenière,20252026,NYR,L,L,82,24,33,57,-7,20,0.7,15,42,9,15,0,0,0,5,164,14.6,17:36,23.7,2001-10-11,St-Eustache,QC,CAN,CAN,74,191,2020,1,1,20202021,N,Regular Season
Patrik Laine,20252026,MTL,R,L,5,0,1,1,-3,2,0.2,0,1,0,0,0,0,0,0,6,--,12:36,66.7,1998-04-19,Tampere,--,FIN,FIN,76,208,2016,1,2,20162017,N,Regular Season
Brad Lambert,20252026,WPG,R,C,25,3,3,6,-5,6,0.24,3,5,0,1,0,0,0,0,27,11.1,10:48,28.6,2003-12-19,Lahti,--,FIN,FIN,73,173,2022,1,30,20232024,N,Regular Season
Carson Lambos,20252026,MIN,L,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,--,10:16,--,2003-01-14,Winnipeg,MB,CAN,CAN,73,197,2021,1,26,20252026,N,Regular Season
Juho Lammikko,20252026,NJD,L,C,24,0,2,2,-4,4,0.08,0,2,0,0,0,0,0,0,15,--,9:53,49.1,1996-01-29,Noormarkku,--,FIN,FIN,74,191,2014,3,65,20182019,N,Regular Season
Maveric Lamoureux,20252026,UTA,R,D,5,0,1,1,4,2,0.2,0,1,0,0,0,0,0,0,4,--,14:39,--,2004-01-13,Laval,QC,CAN,CAN,78,196,2022,1,29,20242025,N,Regular Season
Gabriel Landeskog,20252026,COL,L,L,60,14,21,35,29,47,0.58,12,30,2,5,0,0,0,2,132,10.6,16:25,62.3,1992-11-23,Stockholm,--,SWE,SWE,73,215,2011,1,2,20112012,N,Regular Season
