Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Lane Hutson,20242025,MTL,L,D,82,6,60,66,-2,34,0.8,5,40,1,26,0,0,0,0,91,6.6,22:44,--,2004-02-14,Holland,MI,USA,USA,69,162,2022,2,62,20232024,N,Regular Season
Quinn Hutson,20242025,EDM,R,R,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,--,13:26,--,2002-01-01,North Barrington,IL,USA,USA,71,176,--,--,--,20242025,N,Regular Season
Ben Hutton,20242025,VGK,L,D,11,0,2,2,0,0,0.18,0,2,0,0,0,0,0,0,11,--,13:14,--,1993-04-20,Brockville,ON,CAN,CAN,75,209,2012,5,147,20152016,N,Regular Season
Grant Hutton,20242025,NYI,R,D,13,0,2,2,1,4,0.15,0,2,0,0,0,0,0,0,10,--,13:28,--,1995-07-25,Carmel,IN,USA,USA,75,210,--,--,--,20212022,N,Regular Season
Zach Hyman,20242025,EDM,R,L,73,27,17,44,9,32,0.6,21,32,6,12,0,0,1,7,210,12.9,18:53,40,1992-06-09,Toronto,ON,CAN,CAN,73,206,2010,5,123,20152016,N,Regular Season
Arttu Hyry,20242025,DAL,R,R,5,0,1,1,0,0,0.2,0,1,0,0,0,0,0,0,5,--,9:05,68.8,2001-04-06,Oulu,--,FIN,FIN,75,211,--,--,--,20242025,N,Regular Season
Alex Iafallo,20242025,WPG,L,L,82,15,16,31,21,15,0.38,9,21,6,10,0,0,0,2,109,13.8,13:17,48,1993-12-21,Eden,NY,USA,USA,72,201,--,--,--,20172018,N,Regular Season
Bokondji Imama,20242025,PIT,L,L,16,1,0,1,2,30,0.06,1,1,0,0,0,0,0,1,10,10,5:40,--,1996-08-03,Montréal,QC,CAN,CAN,73,223,2015,6,180,20212022,N,Regular Season
Jere Innala,20242025,COL,L,L,17,0,0,0,-3,2,0,0,0,0,0,0,0,0,0,8,--,7:09,33.3,1998-03-17,Hauho,--,FIN,FIN,69,183,--,--,--,20242025,N,Regular Season
Ivan Ivan,20242025,COL,L,C,40,5,3,8,-9,8,0.2,3,5,2,3,0,0,0,0,34,14.7,10:02,40.9,2002-08-20,Ostrava,--,CZE,CZE,72,190,--,--,--,20242025,N,Regular Season
Juha Jaaska,20242025,CAR,L,L,18,0,4,4,0,9,0.22,0,3,0,0,0,1,0,0,11,--,8:56,51.6,1998-02-09,Helsinki,--,FIN,FIN,72,210,--,--,--,20242025,N,Regular Season
Mark Jankowski,20242025,"NSH,CAR",L,L,60,12,5,17,4,33,0.28,12,17,0,0,0,0,0,1,66,18.2,12:34,50.6,1994-09-13,Hamilton,ON,CAN,CAN,76,200,2012,1,21,20162017,N,Regular Season
Mattias Janmark,20242025,EDM,L,C,80,2,16,18,-6,22,0.23,2,15,0,0,0,3,0,0,51,3.9,13:18,40.6,1992-12-08,Danderyd,--,SWE,SWE,74,205,2013,3,79,20152016,N,Regular Season
Calle Jarnkrok,20242025,TOR,R,C,19,1,6,7,1,4,0.37,0,6,1,1,0,0,0,0,9,11.1,13:14,22.2,1991-09-25,Gavle,--,SWE,SWE,72,193,2010,2,51,20132014,N,Regular Season
Seth Jarvis,20242025,CAR,R,C,73,32,35,67,12,16,0.92,20,41,7,19,5,7,0,2,204,15.7,19:21,34.2,2002-02-01,Winnipeg,MB,CAN,CAN,70,180,2020,1,13,20212022,N,Regular Season
Tanner Jeannot,20242025,LAK,L,L,67,7,6,13,0,89,0.19,7,13,0,0,0,0,0,1,56,12.5,11:01,44.4,1997-05-29,Estevan,SK,CAN,CAN,74,221,--,--,--,20202021,N,Regular Season
Jan Jenik,20242025,OTT,L,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,7:42,33.3,2000-09-15,Nymburk,--,CZE,CZE,73,204,2018,3,65,20202021,N,Regular Season
Boone Jenner,20242025,CBJ,L,C,26,7,12,19,3,4,0.73,4,15,2,3,1,1,0,1,70,10,17:59,51.2,1993-06-15,Dorchester,ON,CAN,CAN,74,204,2011,2,37,20132014,N,Regular Season
Nick Jensen,20242025,OTT,R,D,71,3,18,21,18,6,0.3,3,21,0,0,0,0,0,0,77,3.9,20:13,--,1990-09-21,Rogers,MN,USA,USA,72,202,2009,5,150,20162017,N,Regular Season
David Jiricek,20242025,"CBJ,MIN",R,D,12,1,2,3,0,6,0.25,1,3,0,0,0,0,0,0,9,11.1,12:07,--,2003-11-28,Klatovy,--,CZE,CZE,76,204,2022,1,6,20222023,N,Regular Season
Albert Johansson,20242025,DET,L,D,61,3,6,9,-11,30,0.15,3,9,0,0,0,0,0,2,48,6.3,16:22,--,2001-01-04,Karlstad,--,SWE,SWE,72,195,2019,2,60,20242025,N,Regular Season
Marcus Johansson,20242025,MIN,L,L,72,11,23,34,-7,12,0.47,9,27,1,6,1,1,0,1,121,9.1,16:23,25,1990-10-06,Landskrona,--,SWE,SWE,73,203,2009,1,24,20102011,N,Regular Season
Erik Johnson,20242025,"PHI,COL",R,D,36,2,3,5,1,15,0.14,2,4,0,0,0,1,0,0,37,5.4,14:35,--,1988-03-21,Bloomington,MN,USA,USA,76,225,2006,1,1,20072008,N,Regular Season
Jack Johnson,20242025,CBJ,L,D,41,0,6,6,-13,2,0.15,0,6,0,0,0,0,0,0,23,--,12:52,--,1987-01-13,Indianapolis,IN,USA,USA,74,225,2005,1,3,20062007,N,Regular Season
Kent Johnson,20242025,CBJ,L,C,68,24,33,57,2,16,0.84,19,39,4,15,1,3,0,4,123,19.5,17:18,--,2002-10-18,Port Moody,BC,CAN,CAN,72,170,2021,1,5,20212022,N,Regular Season
Reese Johnson,20242025,MIN,R,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,--,9:32,--,1998-07-10,Regina,SK,CAN,CAN,73,193,--,--,--,20202021,N,Regular Season
Ryan Johnson,20242025,BUF,L,D,3,0,0,0,-2,4,0,0,0,0,0,0,0,0,0,3,--,17:40,--,2001-07-24,Newport Beach,CA,USA,USA,73,195,2019,1,31,20232024,N,Regular Season
Tyler Johnson,20242025,BOS,R,C,9,0,2,2,-1,10,0.22,0,1,0,1,0,0,0,0,6,--,13:05,63.6,1990-07-29,Spokane,WA,USA,USA,68,191,--,--,--,20122013,N,Regular Season
Ross Johnston,20242025,ANA,L,L,43,1,3,4,-2,72,0.09,1,4,0,0,0,0,0,1,9,11.1,8:41,--,1994-02-18,Charlottetown,PE,CAN,CAN,77,232,--,--,--,20152016,N,Regular Season
Wyatt Johnston,20242025,DAL,R,C,82,33,38,71,2,14,0.87,19,43,11,25,3,3,1,4,202,16.3,18:56,51.2,2003-05-14,Toronto,ON,CAN,CAN,73,187,2021,1,23,20222023,N,Regular Season
Henri Jokiharju,20242025,"BUF,BOS",R,D,60,3,7,10,13,14,0.17,3,10,0,0,0,0,0,2,59,5.1,17:50,--,1999-06-17,Oulu,--,FIN,FIN,72,205,2017,1,29,20182019,N,Regular Season
Ben Jones,20242025,MIN,L,C,26,0,0,0,-3,10,0,0,0,0,0,0,0,0,0,24,--,8:23,48,1999-02-26,Waterloo,ON,CAN,CAN,72,187,2017,7,189,20212022,N,Regular Season
Caleb Jones,20242025,LAK,L,D,6,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,6,--,12:34,--,1997-06-06,Arlington,TX,USA,USA,73,184,2015,4,117,20182019,N,Regular Season
Max Jones,20242025,"BOS,EDM",L,L,26,1,1,2,-13,18,0.08,1,2,0,0,0,0,0,0,17,5.9,9:23,--,1998-02-17,Rochester,MI,USA,USA,75,216,2016,1,24,20182019,N,Regular Season
Seth Jones,20242025,"CHI,FLA",R,D,63,9,27,36,-24,22,0.57,4,17,5,19,0,0,0,2,129,7,24:38,--,1994-10-03,Arlington,TX,USA,USA,76,213,2013,1,4,20132014,N,Regular Season
Zachary Jones,20242025,NYR,L,D,46,1,10,11,0,24,0.24,1,10,0,1,0,0,0,0,51,2,17:15,--,2000-10-18,Richmond,VA,USA,USA,71,190,2019,3,68,20202021,N,Regular Season
Mathieu Joseph,20242025,STL,L,R,60,4,10,14,-6,28,0.23,3,13,0,0,1,1,0,0,69,5.8,11:54,51.6,1997-02-09,Laval,QC,CAN,CAN,73,189,2015,4,120,20182019,N,Regular Season
Pierre-Olivier Joseph,20242025,"STL,PIT",L,D,47,0,3,3,-22,45,0.06,0,3,0,0,0,0,0,0,42,--,15:16,--,1999-07-01,Laval,QC,CAN,CAN,74,185,2017,1,23,20202021,N,Regular Season
Dakota Joshua,20242025,VAN,L,C,57,7,7,14,-13,38,0.25,5,11,1,2,1,1,0,0,52,13.5,12:58,54.8,1996-05-15,Dearborn,MI,USA,USA,75,218,2014,5,128,20202021,N,Regular Season
Roman Josi,20242025,NSH,L,D,53,9,29,38,-26,18,0.72,7,21,2,17,0,0,0,1,150,6,25:02,--,1990-06-01,Bern,--,CHE,CHE,73,201,2008,2,38,20112012,N,Regular Season
Tyson Jost,20242025,CAR,L,C,39,4,5,9,2,33,0.23,4,9,0,0,0,0,0,0,44,9.1,10:22,45.2,1998-03-14,St. Albert,AB,CAN,CAN,71,187,2016,1,10,20162017,N,Regular Season
Noah Juulsen,20242025,VAN,R,D,35,0,0,0,-12,21,0,0,0,0,0,0,0,0,0,26,--,16:17,--,1997-04-02,Surrey,BC,CAN,CAN,74,201,2015,1,26,20172018,N,Regular Season
Nazem Kadri,20242025,CGY,L,C,82,35,32,67,-17,72,0.82,26,45,9,22,0,0,2,5,279,12.5,19:21,46.2,1990-10-06,London,ON,CAN,CAN,72,185,2009,1,7,20092010,N,Regular Season
Wyatt Kaiser,20242025,CHI,L,D,57,4,4,8,0,14,0.14,4,8,0,0,0,0,0,0,66,6.1,18:07,--,2002-07-31,Andover,MN,USA,USA,72,190,2020,3,81,20222023,N,Regular Season
Kaapo Kakko,20242025,"NYR,SEA",L,R,79,14,30,44,-2,38,0.56,10,36,4,8,0,0,0,2,117,12,15:37,50,2001-02-13,Turku,--,FIN,FIN,73,215,2019,1,2,20192020,N,Regular Season
Arthur Kaliyev,20242025,NYR,L,R,14,3,1,4,2,2,0.29,3,4,0,0,0,0,0,0,21,14.3,11:13,--,2001-06-26,Tashkent,--,UZB,USA,74,212,2019,2,33,20202021,N,Regular Season
David Kampf,20242025,TOR,L,C,59,5,8,13,-1,14,0.22,4,11,0,0,1,2,0,0,45,11.1,12:24,51.2,1995-01-12,Chomutov,--,CZE,CZE,74,198,--,--,--,20172018,N,Regular Season
Patrick Kane,20242025,DET,L,R,72,21,38,59,-16,12,0.82,9,30,12,29,0,0,2,6,175,12,17:59,38.5,1988-11-19,Buffalo,NY,USA,USA,70,176,2007,1,1,20072008,N,Regular Season
Kasperi Kapanen,20242025,"STL,EDM",R,R,67,6,8,14,-22,16,0.21,6,14,0,0,0,0,0,2,66,9.1,11:55,41.5,1996-07-23,Kuopio,--,FIN,FIN,73,194,2014,1,22,20152016,N,Regular Season
Oliver Kapanen,20242025,MTL,R,C,18,0,2,2,-5,2,0.11,0,1,0,1,0,0,0,0,16,--,10:53,42.9,2003-07-29,Timra,--,SWE,FIN,74,194,2021,2,64,20242025,N,Regular Season
Devin Kaplan,20242025,PHI,R,R,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,12:12,--,2004-01-10,Bridgewater,NJ,USA,USA,74,199,2022,3,69,20242025,N,Regular Season
Kirill Kaprizov,20242025,MIN,L,L,41,25,31,56,19,16,1.37,21,42,4,14,0,0,2,5,145,17.2,22:28,--,1997-04-26,Novokuznetsk,--,RUS,RUS,70,202,2015,5,135,20202021,N,Regular Season
Erik Karlsson,20242025,PIT,R,D,82,11,42,53,-24,20,0.65,9,38,2,15,0,0,1,1,191,5.8,23:14,--,1990-05-31,Landsbro,--,SWE,SWE,72,185,2008,1,15,20092010,N,Regular Season
Linus Karlsson,20242025,VAN,R,C,23,3,3,6,5,6,0.26,2,4,1,2,0,0,0,1,28,10.7,10:56,20,1999-11-16,Eksjö,--,SWE,SWE,73,178,2018,3,87,20232024,N,Regular Season
William Karlsson,20242025,VGK,L,C,53,9,20,29,17,4,0.55,7,21,0,6,2,2,0,4,119,7.6,17:01,58.1,1993-01-08,Marsta,--,SWE,SWE,72,190,2011,2,53,20142015,N,Regular Season
Tye Kartye,20242025,SEA,L,L,63,6,7,13,-14,43,0.21,5,12,0,0,1,1,0,0,56,10.7,9:41,20,2001-04-30,Kingston,ON,CAN,CAN,71,202,--,--,--,20232024,N,Regular Season
Marco Kasper,20242025,DET,L,C,77,19,18,37,1,34,0.48,17,33,2,4,0,0,1,3,145,13.1,15:27,44.9,2004-04-08,Innsbruck,--,AUT,AUT,73,202,2022,1,8,20222023,N,Regular Season
Mark Kastelic,20242025,BOS,R,C,61,5,9,14,-3,106,0.23,5,14,0,0,0,0,0,0,67,7.5,10:44,54.4,1999-03-11,Phoenix,AZ,USA,USA,76,234,2019,5,125,20212022,N,Regular Season
Clayton Keller,20242025,UTA,L,R,81,30,60,90,-12,28,1.11,20,53,10,37,0,0,1,5,218,13.8,19:07,33.3,1998-07-29,Chesterfield,MO,USA,USA,70,175,2016,1,7,20162017,N,Regular Season
Parker Kelly,20242025,COL,L,C,80,8,11,19,-1,29,0.24,7,17,0,0,1,2,0,2,99,8.1,12:45,43,1999-05-14,Camrose,AB,CAN,CAN,73,185,--,--,--,20202021,N,Regular Season
Joakim Kemell,20242025,NSH,R,R,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,--,10:21,--,2004-04-27,Jyvaskyla,--,FIN,FIN,71,182,2022,1,17,20242025,N,Regular Season
Adrian Kempe,20242025,LAK,L,R,81,35,38,73,22,36,0.9,27,54,7,18,1,1,1,5,237,14.8,19:09,45.8,1996-09-13,Kramfors,--,SWE,SWE,74,205,2014,1,29,20162017,N,Regular Season
Alexander Kerfoot,20242025,UTA,L,C,81,11,17,28,-5,14,0.35,9,25,0,1,2,2,0,1,101,10.9,15:15,52.4,1994-08-11,Vancouver,BC,CAN,CAN,71,185,2012,5,150,20172018,N,Regular Season
Rory Kerins,20242025,CGY,L,C,5,0,4,4,3,0,0.8,0,3,0,1,0,0,0,0,3,--,12:14,33.3,2002-04-12,Caledon,ON,CAN,CAN,70,175,2020,6,174,20242025,N,Regular Season
Matthew Kessel,20242025,STL,R,D,29,0,3,3,-3,10,0.1,0,3,0,0,0,0,0,0,17,--,13:08,--,2000-06-23,Bloomfield Hills,MI,USA,USA,75,212,2020,5,150,20222023,N,Regular Season
Michael Kesselring,20242025,UTA,R,D,82,7,22,29,4,89,0.35,6,26,1,3,0,0,1,1,150,4.7,17:41,--,2000-01-13,Florence,SC,USA,USA,77,215,2018,6,164,20222023,N,Regular Season
Marat Khusnutdinov,20242025,"MIN,BOS",L,C,75,5,7,12,-11,20,0.16,5,10,0,1,0,1,0,0,41,12.2,12:05,43.6,2002-07-17,Moscow,--,RUS,RUS,71,184,2020,2,37,20232024,N,Regular Season
Matt Kiersted,20242025,FLA,L,D,2,0,1,1,1,2,0.5,0,1,0,0,0,0,0,0,0,--,12:41,--,1998-04-14,Elk River,MN,USA,USA,72,182,--,--,--,20202021,N,Regular Season
Alex Killorn,20242025,ANA,L,L,82,19,18,37,12,30,0.45,18,32,0,3,1,2,1,5,134,14.2,17:17,38.1,1989-09-14,Halifax,NS,CAN,CAN,73,205,2007,3,77,20122013,N,Regular Season
Justin Kirkland,20242025,CGY,L,C,21,2,6,8,6,11,0.38,2,8,0,0,0,0,0,0,9,22.2,9:42,42.9,1996-08-02,Winnipeg,MB,CAN,CAN,75,183,2014,3,62,20222023,N,Regular Season
Joel Kiviranta,20242025,COL,L,L,79,16,7,23,15,20,0.29,15,22,0,0,1,1,0,2,84,19,12:31,47.9,1996-03-23,Vantaa,--,FIN,FIN,71,185,--,--,--,20192020,N,Regular Season
Adam Klapka,20242025,CGY,R,R,31,6,4,10,-3,29,0.32,6,10,0,0,0,0,0,0,44,13.6,9:39,35.3,2000-09-14,Praha,--,CZE,CZE,80,235,--,--,--,20232024,N,Regular Season
Tyler Kleven,20242025,OTT,L,D,79,4,6,10,-11,27,0.13,4,9,0,1,0,0,0,1,78,5.1,14:28,--,2002-01-10,Fargo,ND,USA,USA,77,225,2020,2,44,20222023,N,Regular Season
John Klingberg,20242025,EDM,R,D,11,1,3,4,0,8,0.36,1,4,0,0,0,0,0,0,19,5.3,17:15,--,1992-08-14,Gothenburg,--,SWE,SWE,74,185,2010,5,131,20142015,N,Regular Season
Matthew Knies,20242025,TOR,L,L,78,29,29,58,7,43,0.74,24,42,5,15,0,1,1,6,152,19.1,18:31,--,2002-10-17,Phoenix,AZ,USA,USA,75,232,2021,2,57,20222023,N,Regular Season
Cole Koepke,20242025,BOS,L,L,73,10,7,17,1,17,0.23,10,17,0,0,0,0,0,2,85,11.8,11:15,--,1998-05-17,Two Harbors,MN,USA,USA,73,207,2018,6,183,20222023,N,Regular Season
Ville Koivunen,20242025,PIT,L,R,8,0,7,7,0,4,0.88,0,4,0,3,0,0,0,0,15,--,18:07,100,2003-06-13,Oulu,--,FIN,FIN,72,184,2021,2,51,20242025,N,Regular Season
Keegan Kolesar,20242025,VGK,R,R,82,12,18,30,3,53,0.37,12,29,0,0,0,1,0,3,88,13.6,13:12,33.3,1997-04-08,Brandon,MB,CAN,CAN,74,216,2015,3,69,20192020,N,Regular Season
Vladislav Kolyachonok,20242025,"UTA,PIT",L,D,35,2,5,7,-12,10,0.2,2,7,0,0,0,0,0,1,20,10,13:01,--,2001-05-26,Minsk,--,BLR,BLR,74,198,2019,2,52,20212022,N,Regular Season
Travis Konecny,20242025,PHI,R,R,82,24,52,76,-17,53,0.93,15,56,8,17,1,3,0,3,188,12.8,20:36,39,1997-03-11,London,ON,CAN,CAN,70,192,2015,1,24,20162017,N,Regular Season
Anze Kopitar,20242025,LAK,L,C,81,21,46,67,14,4,0.83,17,44,4,22,0,1,0,7,98,21.4,18:57,57.2,1987-08-24,Jesenice,--,SVN,SVN,75,225,2005,1,11,20062007,N,Regular Season
Joona Koppanen,20242025,PIT,L,L,11,1,0,1,-3,0,0.09,1,1,0,0,0,0,0,0,10,10,13:23,39.1,1998-02-25,Tampere,--,FIN,FIN,77,216,2016,5,135,20222023,N,Regular Season
Kevin Korchinski,20242025,CHI,L,D,16,1,1,2,-5,8,0.13,1,2,0,0,0,0,0,0,14,7.1,17:05,--,2004-06-21,Saskatoon,SK,CAN,CAN,73,185,2022,1,7,20232024,N,Regular Season
Kaedan Korczak,20242025,VGK,R,D,40,0,10,10,15,2,0.25,0,10,0,0,0,0,0,0,34,--,15:04,--,2001-01-29,Yorkton,SK,CAN,CAN,75,206,2019,2,41,20212022,N,Regular Season
Klim Kostin,20242025,SJS,L,C,35,1,6,7,-6,27,0.2,1,6,0,1,0,0,0,0,28,3.6,10:41,30.8,1999-05-05,Penza,--,RUS,RUS,76,232,2017,1,31,20192020,N,Regular Season
Jesperi Kotkaniemi,20242025,CAR,L,C,78,12,21,33,9,50,0.42,12,32,0,1,0,0,0,1,115,10.4,14:04,51.8,2000-07-06,Pori,--,FIN,FIN,75,212,2018,1,3,20182019,N,Regular Season
Johnathan Kovacevic,20242025,NJD,R,D,81,1,16,17,10,72,0.21,1,17,0,0,0,0,0,1,76,1.3,19:49,--,1997-07-12,Hamilton,ON,CAN,CAN,77,223,2017,3,74,20212022,N,Regular Season
Nikolai Kovalenko,20242025,"COL,SJS",L,R,57,7,13,20,-9,16,0.35,4,16,3,4,0,0,0,0,45,15.6,12:20,22.2,1999-10-17,Raleigh,NC,USA,USA,70,180,2018,6,171,20242025,N,Regular Season
Tyson Kozak,20242025,BUF,L,C,21,3,2,5,-2,2,0.24,2,4,1,1,0,0,0,0,11,27.3,10:29,46.2,2002-12-29,Souris,MB,CAN,CAN,71,185,2021,7,193,20242025,N,Regular Season
Peyton Krebs,20242025,BUF,L,C,81,10,18,28,1,60,0.35,8,26,1,1,1,1,0,0,80,12.5,13:56,49,2001-01-26,Calgary,AB,CAN,CAN,72,188,2019,1,17,20202021,N,Regular Season
Chris Kreider,20242025,NYR,L,L,68,22,8,30,-5,24,0.44,12,19,6,7,4,4,0,6,152,14.5,16:45,39.7,1991-04-30,Boxford,MA,USA,USA,75,232,2009,1,19,20122013,N,Regular Season
Nikita Kucherov,20242025,TBL,L,R,78,37,84,121,22,45,1.55,29,75,8,46,0,0,1,9,265,14,21:11,50,1993-06-17,Maykop,--,RUS,RUS,72,173,2011,2,58,20132014,N,Regular Season
Kirill Kudryavtsev,20242025,VAN,L,D,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,--,14:08,--,2004-02-05,Yaroslavl,--,RUS,RUS,71,200,2022,7,208,20242025,N,Regular Season
Brett Kulak,20242025,EDM,L,D,82,7,18,25,-7,18,0.3,7,25,0,0,0,0,0,0,135,5.2,20:32,--,1994-01-06,Edmonton,AB,CAN,CAN,73,192,2012,4,105,20142015,N,Regular Season
Jiri Kulich,20242025,BUF,L,C,62,15,9,24,-4,18,0.39,15,24,0,0,0,0,1,3,134,11.2,14:48,45.5,2004-04-14,Kadan,--,CZE,CZE,73,193,2022,1,28,20232024,N,Regular Season
Dmitry Kulikov,20242025,FLA,L,D,70,4,9,13,12,38,0.19,4,12,0,1,0,0,0,0,64,6.3,19:16,--,1990-10-29,Lipetsk,--,RUS,RUS,73,212,2009,1,14,20092010,N,Regular Season
Luke Kunin,20242025,"SJS,CBJ",R,C,75,11,7,18,-28,55,0.24,11,18,0,0,0,0,0,0,112,9.8,14:41,47,1997-12-04,Chesterfield,MO,USA,USA,72,197,2016,1,15,20172018,N,Regular Season
Rasmus Kupari,20242025,WPG,R,C,59,5,3,8,-1,16,0.14,5,8,0,0,0,0,0,1,53,9.4,10:16,52.5,2000-03-15,Kotka,--,FIN,FIN,74,201,2018,1,20,20202021,N,Regular Season
Sean Kuraly,20242025,CBJ,L,C,82,6,11,17,-4,40,0.21,6,17,0,0,0,0,0,0,88,6.8,11:46,54.3,1993-01-20,Niagara Falls,NY,USA,USA,74,208,2011,5,133,20162017,N,Regular Season
Philipp Kurashev,20242025,CHI,L,C,51,7,7,14,-28,14,0.27,6,13,1,1,0,0,1,1,54,13,13:43,47.1,1999-10-12,Munsingen,--,CHE,CHE,72,190,2018,4,120,20202021,N,Regular Season
Andrei Kuzmenko,20242025,"CGY,PHI,LAK",R,L,66,11,26,37,-6,14,0.56,7,24,4,13,0,0,0,4,83,13.3,15:38,100,1996-02-04,Yakutsk,--,RUS,RUS,71,200,--,--,--,20222023,N,Regular Season
Oliver Kylington,20242025,"COL,ANA",L,D,19,1,4,5,-2,8,0.26,1,5,0,0,0,0,0,0,6,16.7,12:18,--,1997-05-19,Stockholm,--,SWE,SWE,72,183,2015,2,60,20152016,N,Regular Season
Jordan Kyrou,20242025,STL,R,R,82,36,34,70,23,20,0.85,29,53,7,17,0,0,0,4,239,15.1,17:29,33.3,1998-05-05,Toronto,ON,CAN,CAN,73,189,2016,2,35,20182019,N,Regular Season
Zachary L'Heureux,20242025,NSH,L,L,62,5,10,15,-6,63,0.24,5,14,0,1,0,0,0,0,78,6.4,12:03,--,2003-05-15,Montréal,QC,CAN,CAN,71,197,2021,1,27,20242025,N,Regular Season
Kevin Labanc,20242025,CBJ,R,R,34,2,10,12,1,12,0.35,2,12,0,0,0,0,0,0,35,5.7,10:30,--,1995-12-12,Brooklyn,NY,USA,USA,71,185,2014,6,171,20162017,N,Regular Season
Joseph LaBate,20242025,CBJ,L,C,6,0,1,1,1,10,0.17,0,1,0,0,0,0,0,0,3,--,9:06,--,1993-04-16,Burnsville,MN,USA,USA,77,225,2011,4,101,20162017,N,Regular Season
Jackson LaCombe,20242025,ANA,L,D,75,14,29,43,0,28,0.57,12,33,2,9,0,1,0,2,134,10.4,22:18,--,2001-01-09,Eden Prairie,MN,USA,USA,74,208,2019,2,39,20222023,N,Regular Season
Tanner Laczynski,20242025,VGK,R,C,8,1,0,1,-1,6,0.13,1,1,0,0,0,0,0,0,2,50,8:36,43.2,1997-06-01,Minooka,IL,USA,USA,73,211,2016,6,169,20202021,N,Regular Season
Alex Laferriere,20242025,LAK,R,R,77,19,23,42,22,20,0.55,17,38,2,4,0,0,0,4,193,9.8,16:32,37.1,2001-10-28,Chatham,NJ,USA,USA,73,205,2020,3,83,20232024,N,Regular Season
Sam Lafferty,20242025,BUF,R,C,60,4,3,7,-15,28,0.12,4,7,0,0,0,0,0,0,50,8,9:53,50.6,1995-03-06,Hollidaysburg,PA,USA,USA,74,205,2014,4,113,20192020,N,Regular Season
Alexis Lafrenière,20242025,NYR,L,L,82,17,28,45,-13,38,0.55,15,41,2,4,0,0,0,4,153,11.1,17:00,33.3,2001-10-11,St-Eustache,QC,CAN,CAN,74,191,2020,1,1,20202021,N,Regular Season
William Lagesson,20242025,DET,L,D,7,0,1,1,-1,4,0.14,0,1,0,0,0,0,0,0,5,--,14:34,--,1996-02-22,Gothenburg,--,SWE,SWE,74,211,2014,4,91,20192020,N,Regular Season
Patrik Laine,20242025,MTL,R,L,52,20,13,33,-14,14,0.63,5,14,15,19,0,0,1,5,116,17.2,14:18,44,1998-04-19,Tampere,--,FIN,FIN,76,208,2016,1,2,20162017,N,Regular Season
Brad Lambert,20242025,WPG,R,C,5,0,1,1,0,2,0.2,0,1,0,0,0,0,0,0,1,--,11:36,33.3,2003-12-19,Lahti,--,FIN,FIN,73,173,2022,1,30,20232024,N,Regular Season
Maveric Lamoureux,20242025,UTA,R,D,15,1,2,3,3,42,0.2,1,3,0,0,0,0,0,0,17,5.9,16:07,--,2004-01-13,Laval,QC,CAN,CAN,78,196,2022,1,29,20242025,N,Regular Season
Hendrix Lapierre,20242025,WSH,L,C,27,0,8,8,-3,4,0.3,0,8,0,0,0,0,0,0,18,--,9:48,39.6,2002-02-09,Gatineau,QC,CAN,CAN,72,195,2020,1,22,20212022,N,Regular Season
Dylan Larkin,20242025,DET,L,C,82,30,40,70,-16,40,0.85,17,43,13,27,0,0,0,3,234,12.8,20:04,54.5,1996-07-30,Waterford,MI,USA,USA,73,204,2014,1,15,20152016,N,Regular Season
Adam Larsson,20242025,SEA,R,D,82,7,21,28,22,31,0.34,7,28,0,0,0,0,0,1,112,6.3,21:11,--,1992-11-12,Skelleftea,--,SWE,SWE,75,207,2011,1,4,20112012,N,Regular Season
Scott Laughton,20242025,"PHI,TOR",L,C,80,13,18,31,-18,32,0.39,12,29,0,0,1,2,1,2,125,10.4,14:36,50.8,1994-05-30,Oakville,ON,CAN,CAN,73,190,2012,1,20,20122013,N,Regular Season
Jakub Lauko,20242025,"MIN,BOS",L,C,56,5,6,11,-13,47,0.2,4,10,0,0,1,1,0,2,42,11.9,10:43,10,2000-03-28,Prague,--,CZE,CZE,73,193,2018,3,77,20222023,N,Regular Season
Jeremy Lauzon,20242025,NSH,L,D,28,0,1,1,-4,37,0.04,0,1,0,0,0,0,0,0,25,--,17:58,--,1997-04-28,Val-d'Or,QC,CAN,CAN,75,225,2015,2,52,20182019,N,Regular Season
Raphael Lavoie,20242025,VGK,R,C,9,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,10,--,10:05,--,2000-09-25,Chambly,QC,CAN,CAN,76,217,2019,2,38,20232024,N,Regular Season
Curtis Lazar,20242025,NJD,R,C,48,2,3,5,-6,14,0.1,2,5,0,0,0,0,0,0,27,7.4,10:34,51.2,1995-02-02,Salmon Arm,BC,CAN,CAN,72,203,2013,1,17,20142015,N,Regular Season
