Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Adam Henrique,20222023,ANA,L,C,62,22,16,38,-8,22,0.61,18,28,4,10,0,0,0,1,132,16.7,18:11,51.1,1990-02-06,Brantford,ON,CAN,CAN,72,195,2008,3,82,20102011,N,Regular Season
Aleksi Heponiemi,20222023,FLA,L,C,10,1,2,3,-1,2,0.3,1,3,0,0,0,0,0,0,6,16.7,8:35,100,1999-01-09,Tampere,--,FIN,FIN,70,155,2017,2,40,20202021,N,Regular Season
Tomas Hertl,20222023,SJS,L,C,79,22,41,63,-36,42,0.8,16,41,6,22,0,0,0,1,183,12,19:17,54.8,1993-11-12,Praha,--,CZE,CZE,75,220,2012,1,17,20132014,N,Regular Season
Matthew Highmore,20222023,STL,L,C,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,10:45,--,1996-02-27,Halifax,NS,CAN,CAN,71,186,--,--,--,20172018,N,Regular Season
Vinnie Hinostroza,20222023,BUF,R,C,26,2,9,11,-1,6,0.42,2,10,0,0,0,1,0,1,38,5.3,12:36,25,1994-04-03,Chicago,IL,USA,USA,70,183,2012,6,169,20152016,N,Regular Season
Roope Hintz,20222023,DAL,L,C,73,37,38,75,31,30,1.03,25,51,9,21,3,3,0,5,184,20.1,17:33,52,1996-11-17,Nokia,--,FIN,FIN,75,213,2015,2,49,20182019,N,Regular Season
Akito Hirose,20222023,VAN,L,D,7,0,3,3,-1,4,0.43,0,1,0,2,0,0,0,0,4,0,17:28,--,1999-04-09,Calgary,AB,CAN,CAN,72,170,--,--,--,20222023,N,Regular Season
Taro Hirose,20222023,DET,L,L,3,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,2,0,10:20,100,1996-06-30,Calgary,AB,CAN,CAN,70,162,--,--,--,20182019,N,Regular Season
Nico Hischier,20222023,NJD,L,C,81,31,49,80,33,10,0.99,21,57,7,19,3,4,2,9,256,12.1,19:17,53.9,1999-01-04,Brig,--,CHE,CHE,73,175,2017,1,1,20172018,N,Regular Season
Hayden Hodgson,20222023,PHI,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,4:46,--,1996-03-02,Windsor,ON,CAN,CAN,74,221,--,--,--,20212022,N,Regular Season
Mike Hoffman,20222023,MTL,L,C,67,14,20,34,-10,28,0.51,13,24,1,10,0,0,2,3,148,9.5,15:40,57.1,1989-11-24,Kitchener,ON,CAN,CAN,72,190,2009,5,130,20112012,N,Regular Season
Nils Hoglander,20222023,VAN,L,L,25,3,6,9,-4,6,0.36,3,9,0,0,0,0,0,0,29,10.3,12:03,50,2000-12-20,Bockträsk,--,SWE,SWE,69,185,2019,2,40,20202021,N,Regular Season
Nick Holden,20222023,OTT,L,D,65,2,14,16,0,10,0.25,2,15,0,0,0,1,0,0,73,2.7,16:42,--,1987-05-15,St. Albert,AB,CAN,CAN,76,210,--,--,--,20102011,N,Regular Season
Justin Holl,20222023,TOR,R,D,80,2,16,18,15,39,0.23,2,18,0,0,0,0,0,1,60,3.3,20:14,--,1992-01-30,Tonka Bay,MN,USA,USA,76,194,2010,2,54,20172018,N,Regular Season
Dylan Holloway,20222023,EDM,L,L,51,3,6,9,0,27,0.18,3,9,0,0,0,0,0,1,44,6.8,9:35,35.5,2001-09-23,Calgary,AB,CAN,CAN,73,206,2020,1,14,20222023,N,Regular Season
Mac Hollowell,20222023,TOR,R,D,6,0,2,2,3,2,0.33,0,2,0,0,0,0,0,0,4,0,12:56,--,1998-09-26,Niagara Falls,ON,CAN,CAN,69,162,2018,4,118,20222023,N,Regular Season
Pontus Holmberg,20222023,TOR,L,R,37,5,8,13,0,18,0.35,4,12,1,1,0,0,0,2,27,18.5,10:25,42.5,1999-03-09,Vasteras,--,SWE,SWE,72,201,2018,6,156,20222023,N,Regular Season
Simon Holmstrom,20222023,NYI,L,R,50,6,3,9,-4,0,0.18,6,9,0,0,0,0,0,2,39,15.4,11:06,0,2001-05-24,Tranas,--,SWE,SWE,74,215,2019,1,23,20222023,N,Regular Season
Alexander Holtz,20222023,NJD,R,R,19,3,1,4,-6,8,0.21,1,2,2,2,0,0,0,0,21,14.3,10:16,--,2002-01-23,Stockholm,--,SWE,SWE,72,198,2020,1,7,20212022,N,Regular Season
Patric Hornqvist,20222023,FLA,R,R,22,1,2,3,-4,13,0.14,1,2,0,1,0,0,0,1,40,2.5,9:16,16.7,1987-01-01,Sollentuna,--,SWE,SWE,71,189,2005,7,230,20082009,N,Regular Season
Bo Horvat,20222023,"VAN,NYI",L,C,79,38,32,70,-1,18,0.89,22,43,12,22,4,5,1,5,229,16.6,20:39,56.9,1995-04-05,London,ON,CAN,CAN,73,215,2013,1,9,20142015,N,Regular Season
Brett Howden,20222023,VGK,L,C,54,6,7,13,5,55,0.24,6,13,0,0,0,0,0,0,53,11.3,13:04,51.5,1998-03-29,Calgary,AB,CAN,CAN,74,201,2016,1,27,20182019,N,Regular Season
Filip Hronek,20222023,"DET,VAN",R,D,64,9,30,39,7,34,0.61,5,23,4,16,0,0,0,1,124,7.3,21:42,--,1997-11-02,Hradec Kralove,--,CZE,CZE,72,190,2016,2,53,20182019,N,Regular Season
Jonathan Huberdeau,20222023,CGY,L,C,79,15,40,55,2,36,0.7,11,40,4,15,0,0,0,1,126,11.9,16:52,33.3,1993-06-04,Saint-Jerome,QC,CAN,CAN,73,200,2011,1,3,20122013,N,Regular Season
Charles Hudon,20222023,COL,L,L,9,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,18,0,10:47,55.6,1994-06-23,Alma,QC,CAN,CAN,70,190,2012,5,122,20152016,N,Regular Season
Jack Hughes,20222023,NJD,L,C,78,43,56,99,10,6,1.27,34,68,9,31,0,0,1,6,336,12.8,19:58,35.3,2001-05-14,Orlando,FL,USA,USA,71,175,2019,1,1,20192020,N,Regular Season
Luke Hughes,20222023,NJD,L,D,2,1,1,2,0,0,1,1,2,0,0,0,0,1,1,2,50,16:14,--,2003-09-09,Manchester,NH,USA,USA,74,198,2021,1,4,20222023,N,Regular Season
Quinn Hughes,20222023,VAN,L,D,78,7,69,76,15,34,0.97,5,41,2,34,0,1,0,0,154,4.6,25:40,--,1999-10-14,Orlando,FL,USA,USA,70,180,2018,1,7,20182019,N,Regular Season
Brad Hunt,20222023,COL,L,D,47,4,6,10,4,12,0.21,4,10,0,0,0,0,0,0,46,8.7,11:13,--,1988-08-24,Maple Ridge,BC,CAN,CAN,69,177,--,--,--,20132014,N,Regular Season
Dryden Hunt,20222023,"NYR,COL,TOR",L,L,37,3,0,3,-10,24,0.08,3,3,0,0,0,0,0,0,23,13,8:04,33.3,1995-11-24,Cranbrook,BC,CAN,CAN,72,193,--,--,--,20172018,N,Regular Season
Ben Hutton,20222023,VGK,L,D,31,3,5,8,1,6,0.26,3,7,0,1,0,0,0,0,52,5.8,16:00,--,1993-04-20,Brockville,ON,CAN,CAN,75,209,2012,5,147,20152016,N,Regular Season
Zach Hyman,20222023,EDM,R,L,79,36,47,83,13,39,1.05,21,57,15,26,0,0,0,3,276,13,20:09,50,1992-06-09,Toronto,ON,CAN,CAN,73,206,2010,5,123,20152016,N,Regular Season
Alex Iafallo,20222023,LAK,L,L,59,14,22,36,14,20,0.61,7,28,7,8,0,0,0,5,133,10.5,16:18,53.9,1993-12-21,Eden,NY,USA,USA,72,201,--,--,--,20172018,N,Regular Season
Bokondji Imama,20222023,ARI,L,L,5,0,0,0,-2,5,0,0,0,0,0,0,0,0,0,0,--,7:29,--,1996-08-03,Montréal,QC,CAN,CAN,73,221,2015,6,180,20212022,N,Regular Season
Vincent Iorio,20222023,WSH,R,D,3,0,1,1,0,0,0.33,0,1,0,0,0,0,0,0,3,0,14:21,--,2002-11-14,Coquitlam,BC,CAN,CAN,76,200,2021,2,55,20222023,N,Regular Season
Matt Irwin,20222023,WSH,L,D,61,2,3,5,-8,36,0.08,2,5,0,0,0,0,0,0,79,2.5,13:02,--,1987-11-29,Victoria,BC,CAN,CAN,74,200,--,--,--,20122013,N,Regular Season
Mark Jankowski,20222023,NSH,L,L,50,7,5,12,-1,18,0.24,4,9,0,0,3,3,0,3,57,12.3,12:26,55.7,1994-09-13,Hamilton,ON,CAN,CAN,76,212,2012,1,21,20162017,N,Regular Season
Mattias Janmark,20222023,EDM,L,C,66,10,15,25,9,30,0.38,7,21,0,0,3,4,0,1,79,12.7,14:40,44.1,1992-12-08,Danderyd,--,SWE,SWE,74,205,2013,3,79,20152016,N,Regular Season
Calle Jarnkrok,20222023,TOR,R,C,73,20,19,39,9,14,0.53,16,31,3,5,1,3,0,2,106,18.9,14:23,44.7,1991-09-25,Gavle,--,SWE,SWE,72,191,2010,2,51,20132014,N,Regular Season
Seth Jarvis,20222023,CAR,R,C,82,14,25,39,10,12,0.48,13,33,0,5,1,1,0,0,187,7.5,16:12,34.6,2002-02-01,Winnipeg,MB,CAN,CAN,70,184,2020,1,13,20212022,N,Regular Season
Tanner Jeannot,20222023,"NSH,TBL",L,L,76,6,12,18,-7,107,0.24,6,17,0,0,0,1,0,1,107,5.6,14:15,43.5,1997-05-29,Estevan,SK,CAN,CAN,74,220,--,--,--,20202021,N,Regular Season
Jan Jenik,20222023,ARI,L,C,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,--,5:55,20,2000-09-15,Nymburk,--,CZE,CZE,74,199,2018,3,65,20202021,N,Regular Season
Boone Jenner,20222023,CBJ,L,C,68,26,19,45,-32,51,0.66,19,34,7,11,0,0,1,3,214,12.2,20:12,54.7,1993-06-15,Dorchester,ON,CAN,CAN,74,203,2011,2,37,20132014,N,Regular Season
Nick Jensen,20222023,WSH,R,D,77,5,24,29,-1,18,0.38,5,28,0,0,0,1,0,0,109,4.6,20:37,--,1990-09-21,Rogers,MN,USA,USA,72,196,2009,5,150,20162017,N,Regular Season
David Jiricek,20222023,CBJ,R,D,4,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,5,0,18:04,--,2003-11-28,Klatovy,--,CZE,CZE,76,204,2022,1,6,20222023,N,Regular Season
Lucas Johansen,20222023,WSH,L,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12:40,--,1997-11-16,Vancouver,BC,CAN,CAN,74,176,2016,1,28,20212022,N,Regular Season
Ryan Johansen,20222023,NSH,R,C,55,12,16,28,-13,32,0.51,7,18,5,10,0,0,1,1,86,14,15:46,59.2,1992-07-31,Vancouver,BC,CAN,CAN,75,218,2010,1,4,20112012,N,Regular Season
Marcus Johansson,20222023,"WSH,MIN",L,L,80,19,27,46,3,8,0.58,12,26,5,18,2,2,1,7,137,13.9,16:29,44.2,1990-10-06,Landskrona,--,SWE,SWE,73,203,2009,1,24,20102011,N,Regular Season
Erik Johnson,20222023,COL,R,D,63,0,8,8,8,12,0.13,0,7,0,0,0,1,0,0,98,0,17:15,--,1988-03-21,Bloomington,MN,USA,USA,76,225,2006,1,1,20072008,N,Regular Season
Jack Johnson,20222023,"CHI,COL",L,D,83,2,6,8,-15,28,0.1,2,6,0,0,0,2,0,0,92,2.2,19:09,0,1987-01-13,Indianapolis,IN,USA,USA,74,225,2005,1,3,20062007,N,Regular Season
Kent Johnson,20222023,CBJ,L,C,79,16,24,40,-19,14,0.51,11,28,5,12,0,0,1,3,126,12.7,14:31,29.5,2002-10-18,Port Moody,BC,CAN,CAN,72,180,2021,1,5,20212022,N,Regular Season
Reese Johnson,20222023,CHI,R,C,57,4,2,6,-15,38,0.11,4,6,0,0,0,0,0,1,54,7.4,11:01,53.1,1998-07-10,Regina,SK,CAN,CAN,73,193,--,--,--,20202021,N,Regular Season
Tyler Johnson,20222023,CHI,R,C,56,12,20,32,-21,16,0.57,8,23,4,9,0,0,0,0,125,9.6,16:34,51.3,1990-07-29,Spokane,WA,USA,USA,68,191,--,--,--,20122013,N,Regular Season
Andreas Johnsson,20222023,"NJD,SJS",L,L,13,0,3,3,-6,6,0.23,0,3,0,0,0,0,0,0,18,0,13:28,46.2,1994-11-21,Gavle,--,SWE,SWE,70,195,2013,7,202,20172018,N,Regular Season
Ross Johnston,20222023,NYI,L,L,16,0,2,2,-1,37,0.13,0,2,0,0,0,0,0,0,2,0,7:48,100,1994-02-18,Charlottetown,PE,CAN,CAN,77,232,--,--,--,20152016,N,Regular Season
Wyatt Johnston,20222023,DAL,R,C,82,24,17,41,6,20,0.5,21,34,3,7,0,0,0,3,160,15,15:29,43.3,2003-05-14,Toronto,ON,CAN,CAN,73,185,2021,1,23,20222023,N,Regular Season
Henri Jokiharju,20222023,BUF,R,D,60,3,10,13,-12,30,0.22,3,13,0,0,0,0,0,0,79,3.8,21:01,--,1999-06-17,Oulu,--,FIN,FIN,72,200,2017,1,29,20182019,N,Regular Season
Caleb Jones,20222023,CHI,L,D,73,4,12,16,-19,40,0.22,3,12,1,4,0,0,1,1,86,4.7,19:13,--,1997-06-06,Arlington,TX,USA,USA,73,194,2015,4,117,20182019,N,Regular Season
Max Jones,20222023,ANA,L,L,69,9,10,19,-21,77,0.28,9,19,0,0,0,0,0,2,107,8.4,12:43,45.5,1998-02-17,Rochester,MI,USA,USA,75,216,2016,1,24,20182019,N,Regular Season
Seth Jones,20222023,CHI,R,D,72,12,25,37,-38,30,0.51,10,24,2,12,0,1,1,1,178,6.7,24:27,--,1994-10-03,Arlington,TX,USA,USA,76,213,2013,1,4,20132014,N,Regular Season
Zac Jones,20222023,NYR,L,D,16,1,1,2,-2,4,0.13,1,2,0,0,0,0,0,1,15,6.7,15:37,--,2000-10-18,Richmond,VA,USA,USA,71,190,2019,3,68,20202021,N,Regular Season
Axel Jonsson-Fjallby,20222023,WPG,L,L,50,6,8,14,-1,8,0.28,6,13,0,0,0,1,0,2,54,11.1,10:27,20,1998-02-10,Stockholm,--,SWE,SWE,73,189,2016,5,147,20212022,N,Regular Season
Mathieu Joseph,20222023,OTT,L,R,56,3,15,18,5,36,0.32,0,12,1,3,2,3,0,0,66,4.6,14:01,33.3,1997-02-09,Laval,QC,CAN,CAN,73,186,2015,4,120,20182019,N,Regular Season
P.O Joseph,20222023,PIT,L,D,75,5,16,21,8,44,0.28,4,18,1,3,0,0,0,1,108,4.6,15:15,--,1999-07-01,Laval,QC,CAN,CAN,74,185,2017,1,23,20202021,N,Regular Season
Dakota Joshua,20222023,VAN,L,C,79,11,12,23,-16,60,0.29,9,21,1,1,1,1,0,2,71,15.5,11:31,53.5,1996-05-15,Dearborn,MI,USA,USA,75,206,2014,5,128,20202021,N,Regular Season
Roman Josi,20222023,NSH,L,D,67,18,41,59,5,36,0.88,10,35,8,24,0,0,1,5,269,6.7,25:10,--,1990-06-01,Bern,--,CHE,CHE,73,201,2008,2,38,20112012,N,Regular Season
Tyson Jost,20222023,"MIN,BUF",L,C,71,7,18,25,-13,34,0.35,7,25,0,0,0,0,0,0,98,7.1,13:15,38.8,1998-03-14,St. Albert,AB,CAN,CAN,71,187,2016,1,10,20162017,N,Regular Season
Noah Juulsen,20222023,VAN,R,D,12,0,0,0,1,6,0,0,0,0,0,0,0,0,0,5,0,14:58,--,1997-04-02,Surrey,BC,CAN,CAN,74,201,2015,1,26,20172018,N,Regular Season
Nazem Kadri,20222023,CGY,L,C,82,24,32,56,-19,56,0.68,13,37,11,19,0,0,0,4,267,9,17:13,47.5,1990-10-06,London,ON,CAN,CAN,72,185,2009,1,7,20092010,N,Regular Season
Wyatt Kaiser,20222023,CHI,L,D,9,0,3,3,-4,4,0.33,0,3,0,0,0,0,0,0,14,0,18:36,--,2002-07-31,Andover,MN,USA,USA,72,173,2020,3,81,20222023,N,Regular Season
Kaapo Kakko,20222023,NYR,L,R,82,18,22,40,12,8,0.49,18,37,0,3,0,0,0,2,125,14.4,15:18,25,2001-02-13,Turku,--,FIN,FIN,73,215,2019,1,2,20192020,N,Regular Season
Arthur Kaliyev,20222023,LAK,L,R,56,13,15,28,-5,12,0.5,5,16,8,12,0,0,0,1,122,10.7,11:41,--,2001-06-26,Tashkent,--,UZB,USA,74,210,2019,2,33,20202021,N,Regular Season
David Kampf,20222023,TOR,L,C,82,7,20,27,6,8,0.33,7,24,0,0,0,3,0,1,107,6.5,15:18,51.5,1995-01-12,Chomutov,--,CZE,CZE,74,193,--,--,--,20172018,N,Regular Season
Evander Kane,20222023,EDM,L,L,41,16,12,28,-4,53,0.68,15,24,0,2,1,2,0,3,146,11,18:42,35.3,1991-08-02,Vancouver,BC,CAN,CAN,74,218,2009,1,4,20092010,N,Regular Season
Patrick Kane,20222023,"CHI,NYR",L,R,73,21,36,57,-22,16,0.78,17,35,4,22,0,0,0,1,227,9.3,19:19,50,1988-11-19,Buffalo,NY,USA,USA,70,177,2007,1,1,20072008,N,Regular Season
Kasperi Kapanen,20222023,"PIT,STL",R,R,66,15,19,34,-8,18,0.52,11,27,3,6,1,1,1,5,116,12.9,13:41,38,1996-07-23,Kuopio,--,FIN,FIN,73,194,2014,1,22,20152016,N,Regular Season
Kirill Kaprizov,20222023,MIN,L,L,67,40,35,75,4,45,1.12,23,43,17,32,0,0,2,6,261,15.3,21:07,40,1997-04-26,Novokuznetsk,--,RUS,RUS,70,202,2015,5,135,20202021,N,Regular Season
Erik Karlsson,20222023,SJS,R,D,82,25,76,101,-26,36,1.23,20,74,5,27,0,0,2,4,209,12,25:37,0,1990-05-31,Landsbro,--,SWE,SWE,72,186,2008,1,15,20092010,N,Regular Season
William Karlsson,20222023,VGK,L,C,82,14,39,53,14,10,0.65,10,39,2,9,2,5,0,2,161,8.7,17:28,55.3,1993-01-08,Marsta,--,SWE,SWE,72,190,2011,2,53,20142015,N,Regular Season
Fredrik Karlstrom,20222023,DAL,L,C,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,9:33,--,1998-01-12,Stockholm,--,SWE,SWE,75,195,2016,3,90,20212022,N,Regular Season
Ondrej Kase,20222023,CAR,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,11:02,0,1995-11-08,Kadan,--,CZE,CZE,72,187,2014,7,205,20162017,N,Regular Season
Marco Kasper,20222023,DET,L,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14:59,12.5,2004-04-08,Innsbruck,--,AUT,AUT,73,183,2022,1,8,20222023,N,Regular Season
Zack Kassian,20222023,ARI,R,R,51,2,0,2,-18,50,0.04,2,2,0,0,0,0,0,0,25,8,9:09,37.5,1991-01-24,Windsor,ON,CAN,CAN,75,211,2009,1,13,20112012,N,Regular Season
Mark Kastelic,20222023,OTT,R,C,65,7,4,11,-6,102,0.17,7,11,0,0,0,0,0,2,73,9.6,8:54,57,1999-03-11,Phoenix,AZ,USA,USA,76,227,2019,5,125,20212022,N,Regular Season
Boris Katchouk,20222023,CHI,L,L,58,5,11,16,-10,27,0.28,5,15,0,0,0,1,0,2,68,7.4,12:05,20,1998-06-18,Vancouver,BC,CAN,CAN,74,206,2016,2,44,20212022,N,Regular Season
Martin Kaut,20222023,"COL,SJS",R,R,36,4,4,8,-4,4,0.22,3,7,1,1,0,0,0,1,44,9.1,10:24,33.3,1999-10-02,Brno,--,CZE,CZE,74,190,2018,1,16,20192020,N,Regular Season
Milos Kelemen,20222023,ARI,L,L,14,1,0,1,-5,23,0.07,1,1,0,0,0,0,0,0,12,8.3,7:41,33.3,1999-07-06,Zvolen,--,SVK,SVK,74,210,--,--,--,20222023,N,Regular Season
Clayton Keller,20222023,ARI,L,R,82,37,49,86,-2,49,1.05,30,65,6,20,1,1,2,4,223,16.6,20:45,34.9,1998-07-29,Chesterfield,MO,USA,USA,70,175,2016,1,7,20162017,N,Regular Season
Parker Kelly,20222023,OTT,L,C,55,1,3,4,-9,37,0.07,1,3,0,0,0,1,0,1,59,1.7,10:30,45.5,1999-05-14,Camrose,AB,CAN,CAN,73,185,--,--,--,20202021,N,Regular Season
Adrian Kempe,20222023,LAK,L,R,82,41,26,67,22,55,0.82,27,44,11,20,3,3,1,6,250,16.4,18:45,31.4,1996-09-13,Kramfors,--,SWE,SWE,74,200,2014,1,29,20162017,N,Regular Season
Alexander Kerfoot,20222023,TOR,L,C,82,10,22,32,8,30,0.39,7,27,2,3,1,2,0,1,133,7.5,14:37,44.8,1994-08-11,Vancouver,BC,CAN,CAN,71,185,2012,5,150,20172018,N,Regular Season
Matthew Kessel,20222023,STL,R,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,3,0,15:10,--,2000-06-23,Bloomfield Hills,MI,USA,USA,74,205,2020,5,150,20222023,N,Regular Season
Phil Kessel,20222023,VGK,R,R,82,14,22,36,-7,30,0.44,12,27,2,9,0,0,0,0,149,9.4,12:49,41.7,1987-10-02,Madison,WI,USA,USA,71,208,2006,1,5,20062007,N,Regular Season
Michael Kesselring,20222023,ARI,R,D,9,0,3,3,-1,6,0.33,0,3,0,0,0,0,0,0,8,0,17:06,--,2000-01-13,New Hampton,NH,USA,USA,77,215,2018,6,164,20222023,N,Regular Season
Jujhar Khaira,20222023,CHI,L,L,51,6,8,14,-11,31,0.27,4,11,1,2,1,1,0,0,59,10.2,13:53,48.4,1994-08-13,Surrey,BC,CAN,CAN,76,212,2012,3,63,20152016,N,Regular Season
Matt Kiersted,20222023,FLA,L,D,20,1,3,4,4,6,0.2,1,4,0,0,0,0,0,0,14,7.1,9:51,--,1998-04-14,Elk River,MN,USA,USA,72,182,--,--,--,20202021,N,Regular Season
Alex Killorn,20222023,TBL,L,L,82,27,37,64,18,45,0.78,23,50,3,12,1,2,2,5,143,18.9,17:13,50,1989-09-14,Halifax,NS,CAN,CAN,73,192,2007,3,77,20122013,N,Regular Season
Justin Kirkland,20222023,ANA,L,C,7,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,5,0,7:13,66.7,1996-08-02,Winnipeg,MB,CAN,CAN,75,183,2014,3,62,20222023,N,Regular Season
Joel Kiviranta,20222023,DAL,L,L,70,8,1,9,-9,40,0.13,7,8,0,0,1,1,0,0,85,9.4,12:09,30,1996-03-23,Vantaa,--,FIN,FIN,71,185,--,--,--,20192020,N,Regular Season
Tyler Kleven,20222023,OTT,L,D,8,0,2,2,-1,2,0.25,0,2,0,0,0,0,0,0,11,0,14:41,--,2002-01-10,Fargo,ND,USA,USA,77,221,2020,2,44,20222023,N,Regular Season
John Klingberg,20222023,"ANA,MIN",R,D,67,10,23,33,-25,34,0.49,8,23,2,10,0,0,1,3,112,8.9,20:37,--,1992-08-14,Gothenburg,--,SWE,SWE,74,185,2010,5,131,20142015,N,Regular Season
Samuel Knazko,20222023,CBJ,L,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,15:39,--,2002-08-07,Trencin,--,SVK,SVK,73,198,2020,3,78,20222023,N,Regular Season
Matthew Knies,20222023,TOR,L,L,3,0,1,1,1,2,0.33,0,1,0,0,0,0,0,0,4,0,13:07,--,2002-10-17,Phoenix,AZ,USA,USA,75,227,2021,2,57,20222023,N,Regular Season
Nikolai Knyzhov,20222023,SJS,L,D,12,1,0,1,-13,8,0.08,1,1,0,0,0,0,0,0,10,10,16:09,--,1998-03-20,Kemerovo,--,RUS,RUS,75,222,--,--,--,20192020,N,Regular Season
Cole Koepke,20222023,TBL,L,L,17,1,0,1,-5,2,0.06,1,1,0,0,0,0,0,0,12,8.3,9:06,--,1998-05-17,Two Harbors,MN,USA,USA,73,207,2018,6,183,20222023,N,Regular Season
Otto Koivula,20222023,NYI,L,L,8,0,2,2,1,4,0.25,0,2,0,0,0,0,0,0,5,0,6:52,61.9,1998-09-01,Nokia,--,FIN,FIN,76,229,2016,4,120,20192020,N,Regular Season
Keegan Kolesar,20222023,VGK,R,R,74,8,10,18,6,68,0.24,8,18,0,0,0,0,0,0,63,12.7,11:28,33.3,1997-04-08,Brandon,MB,CAN,CAN,74,216,2015,3,69,20192020,N,Regular Season
Vladislav Kolyachonok,20222023,ARI,L,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13:46,--,2001-05-26,Minsk,--,BLR,BLR,74,195,2019,2,52,20212022,N,Regular Season
Travis Konecny,20222023,PHI,R,R,60,31,30,61,-12,77,1.02,23,40,5,15,3,6,0,5,191,16.2,20:07,46.7,1997-03-11,London,ON,CAN,CAN,70,192,2015,1,24,20162017,N,Regular Season
Anze Kopitar,20222023,LAK,L,C,82,28,46,74,20,4,0.9,21,53,7,20,0,1,0,4,169,16.6,20:18,55.9,1987-08-24,Jesenice,--,SVN,SVN,75,225,2005,1,11,20062007,N,Regular Season
Joona Koppanen,20222023,BOS,L,L,5,0,1,1,0,4,0.2,0,1,0,0,0,0,0,0,2,0,10:50,56.8,1998-02-25,Tampere,--,FIN,FIN,77,215,2016,5,135,20222023,N,Regular Season
Kaedan Korczak,20222023,VGK,R,D,10,0,2,2,-3,0,0.2,0,2,0,0,0,0,0,0,16,0,17:34,--,2001-01-29,Yorkton,SK,CAN,CAN,75,203,2019,2,41,20212022,N,Regular Season
Klim Kostin,20222023,EDM,L,C,57,11,10,21,12,66,0.37,11,21,0,0,0,0,0,2,56,19.6,10:04,40,1999-05-05,Penza,--,RUS,RUS,76,232,2017,1,31,20192020,N,Regular Season
Jesperi Kotkaniemi,20222023,CAR,L,C,82,18,25,43,10,50,0.52,14,31,3,11,1,1,0,2,129,14,14:44,51.4,2000-07-06,Pori,--,FIN,FIN,75,203,2018,1,3,20182019,N,Regular Season
Johnathan Kovacevic,20222023,MTL,R,D,77,3,12,15,3,39,0.19,3,15,0,0,0,0,0,0,92,3.3,17:25,--,1997-07-12,Hamilton,ON,CAN,CAN,77,223,2017,3,74,20212022,N,Regular Season
Filip Kral,20222023,TOR,L,D,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,9:58,--,1999-10-20,Blansko,--,CZE,CZE,74,192,2018,5,149,20222023,N,Regular Season
Vitali Kravtsov,20222023,"NYR,VAN",L,R,44,4,4,8,3,10,0.18,3,5,1,3,0,0,0,0,43,9.3,11:12,0,1999-12-23,Vladivostok,--,RUS,RUS,75,186,2018,1,9,20202021,N,Regular Season
Peyton Krebs,20222023,BUF,L,C,74,9,17,26,-8,50,0.35,7,22,1,3,1,1,0,0,78,11.5,13:50,45.1,2001-01-26,Calgary,AB,CAN,CAN,72,186,2019,1,17,20202021,N,Regular Season
Chris Kreider,20222023,NYR,L,L,79,36,18,54,21,26,0.68,24,33,8,17,4,4,1,3,229,15.7,18:25,45.2,1991-04-30,Boxford,MA,USA,USA,75,230,2009,1,19,20122013,N,Regular Season
David Krejci,20222023,BOS,R,C,70,16,40,56,23,20,0.8,12,44,4,12,0,0,0,2,112,14.3,17:12,47.4,1986-04-28,Sternberk,--,CZE,CZE,72,192,2004,2,63,20062007,N,Regular Season
Torey Krug,20222023,STL,L,D,63,7,25,32,-26,49,0.51,3,18,4,14,0,0,0,1,126,5.6,18:35,--,1991-04-12,Livonia,MI,USA,USA,69,194,--,--,--,20112012,N,Regular Season
Dominik Kubalik,20222023,DET,L,L,81,20,25,45,-15,24,0.56,13,28,7,17,0,0,1,3,174,11.5,14:55,48.6,1995-08-21,Plzen,--,CZE,CZE,74,192,2013,7,191,20192020,N,Regular Season
Nikita Kucherov,20222023,TBL,L,R,82,30,83,113,-2,36,1.38,22,63,8,50,0,0,0,4,271,11.1,20:08,100,1993-06-17,Maykop,--,RUS,RUS,72,180,2011,2,58,20132014,N,Regular Season
Karson Kuhlman,20222023,"SEA,WPG",R,C,47,3,4,7,-4,8,0.15,3,7,0,0,0,0,0,2,48,6.3,11:51,0,1995-09-26,Esko,MN,USA,USA,71,184,--,--,--,20182019,N,Regular Season
